Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,openposition,change_openposition
2002/7/16,5399,5459,5283,5318,5286.6,5231.8,5224.75,5560.85,8263,13341,15259,-51.53,-95.49,43.96,0.78,0.74,0.56,0.51,6077,-2498
2002/7/17,5261,5288,5171,5240,5294.6,5250,5218.25,5542.43,4881,11544,13467,-49.63,-86.32,36.69,0.67,0.72,0.48,0.47,2995,-3082
2002/7/18,5213,5268,5148,5199,5308.4,5261.9,5207.7,5522.08,19780,12190,13869,-50.07,-79.07,29,0.54,0.66,0.44,0.46,9427,6432
2002/7/19,5107,5136,5092,5124,5250.2,5257.3,5191.9,5502.18,14418,11460,13413,-56.58,-74.57,17.99,0.39,0.57,0.37,0.42,9817,390
2002/7/22,5050,5071,5007,5025,5181.2,5232.8,5172.4,5480.8,11457,11760,12901,-67.98,-73.25,5.27,0.27,0.47,0.3,0.38,10260,443
2002/7/23,5006,5190,4970,5190,5155.6,5221.1,5164.85,5464.43,20121,14131,13736,-67.92,-72.19,4.26,0.33,0.42,0.5,0.47,10882,622
2002/7/24,5100,5100,4970,5042,5116,5205.3,5162.8,5446.8,19132,16982,14263,-74.8,-72.71,-2.09,0.27,0.37,0.38,0.41,11805,923
2002/7/25,5196,5196,5031,5057,5087.6,5198,5160.9,5433.03,19257,16877,14534,-75.61,-73.29,-2.32,0.24,0.33,0.4,0.42,12467,662
2002/7/26,4912,4912,4732,4745,5011.8,5131,5140.8,5413.52,18810,17755,14608,-99.45,-78.52,-20.93,0.17,0.27,0.24,0.32,13081,614
2002/7/29,4800,4930,4762,4833,4973.4,5077.3,5136.15,5400.48,16069,18678,15219,-112.53,-85.32,-27.2,0.17,0.24,0.33,0.37,11569,-1512
2002/7/30,4965,5013,4903,4946,4924.6,5040.1,5135.95,5388.55,19243,18502,16317,-112.52,-90.76,-21.76,0.25,0.24,0.43,0.42,11387,-182
2002/7/31,4976,4984,4884,4895,4895.2,5005.6,5127.8,5374.3,14840,17644,17313,-114.22,-95.45,-18.77,0.28,0.26,0.4,0.41,11970,583
2002/8/1,4905,4947,4860,4892,4862.2,4974.9,5118.4,5359.87,14453,16683,16780,-115.58,-99.48,-16.11,0.3,0.27,0.4,0.4,12366,396
2002/8/2,4798,4928,4775,4920,4897.2,4954.5,5105.9,5344.28,15189,15959,16857,-116.3,-102.84,-13.45,0.34,0.29,0.43,0.42,12666,300
2002/8/5,4747,4770,4576,4576,4845.8,4909.6,5071.2,5323.95,17328,16211,17444,-136.37,-109.55,-26.82,0.22,0.27,0.23,0.31,12490,-176
2002/8/6,4482,4625,4471,4530,4762.6,4843.6,5032.35,5303.22,19542,16270,17386,-157.36,-119.11,-38.25,0.18,0.24,0.22,0.3,12378,-112
2002/8/7,4650,4698,4635,4669,4717.4,4806.3,5005.8,5282.85,15984,16499,17072,-161.74,-127.64,-34.11,0.24,0.24,0.37,0.38,11551,-827
2002/8/8,4668,4710,4596,4632,4665.4,4763.8,4980.9,5264.35,20687,17746,17215,-165.35,-135.18,-30.17,0.26,0.25,0.35,0.36,13232,1681
2002/8/9,4737,4795,4720,4769,4635.2,4766.2,4948.6,5247.08,18914,18491,17225,-156.66,-139.48,-17.18,0.36,0.28,0.49,0.43,12769,-463
2002/8/12,4775,4813,4744,4773,4674.6,4760.2,4918.75,5234.67,10567,17139,16675,-147.07,-140.99,-6.07,0.43,0.33,0.49,0.43,13349,580
2002/8/13,4769,4790,4741,4771,4722.8,4742.7,4891.4,5224.02,7608,14752,15511,-138.47,-140.49,2.02,0.5,0.39,0.49,0.43,13235,-114
2002/8/14,4730,4858,4710,4847,4758.4,4737.9,4871.75,5213.08,17841,15123,15811,-126.39,-137.67,11.28,0.61,0.46,0.57,0.47,13895,660
2002/8/15,4934,4969,4888,4907,4813.4,4739.4,4857.15,5203.13,15322,14050,15898,-107.33,-131.6,24.27,0.7,0.54,0.63,0.51,12898,-997
2002/8/16,4927,4939,4865,4882,4836,4735.6,4845.05,5189.53,11910,12650,15570,-93.23,-123.93,30.7,0.74,0.61,0.59,0.49,12551,-347
2002/8/19,4882,4920,4850,4854,4852.2,4763.4,4836.5,5175.17,7634,12063,14601,-82.91,-115.72,32.81,0.72,0.65,0.55,0.48,11068,-1483
2002/8/20,4925,4938,4882,4900,4878,4800.4,4822,5162.67,7410,12023,13388,-71.05,-106.79,35.74,0.75,0.68,0.61,0.5,8509,-2559
2002/8/21,4873,4894,4842,4894,4887.4,4822.9,4814.6,5151.65,5949,9645,12384,-62.86,-98,35.14,0.74,0.7,0.59,0.5,3875,-4634
2002/8/22,4893,4975,4887,4946,4895.2,4854.3,4809.05,5139.5,17868,10154,12102,-51.15,-88.63,37.49,0.79,0.73,0.67,0.53,11258,7383
2002/8/23,4980,5020,4930,4935,4905.8,4870.9,4818.55,5127.88,13185,10409,11529,-40.07,-78.92,38.85,0.77,0.74,0.64,0.53,11173,-85
2002/8/26,4920,4948,4877,4948,4924.6,4888.4,4824.3,5118.35,11617,11206,11634,-32.9,-69.72,36.81,0.77,0.75,0.66,0.53,10740,-433
2002/8/27,4939,4946,4851,4851,4914.8,4896.4,4819.55,5107.53,13651,12454,12239,-31.34,-62.04,30.7,0.53,0.68,0.43,0.46,11973,1233
2002/8/28,4801,4840,4761,4785,4893,4890.2,4814.05,5093.7,13650,13994,11820,-36.31,-56.9,20.59,0.38,0.58,0.34,0.42,12131,158
2002/8/29,4758,4819,4732,4785,4860.8,4878,4808.7,5080.77,14247,13270,11712,-40.78,-53.67,12.89,0.32,0.49,0.34,0.42,12697,566
2002/8/30,4777,4798,4737,4746,4823,4864.4,4800,5070.57,12073,13048,11728,-45.69,-52.08,6.38,0.23,0.4,0.29,0.4,12865,168
2002/9/2,4730,4735,4613,4617,4756.8,4840.7,4802.05,5056.35,12654,13255,12230,-57.89,-53.24,-4.65,0.16,0.32,0.18,0.33,12769,-96
2002/9/3,4611,4658,4541,4600,4706.6,4810.7,4805.55,5043.18,16800,13885,13169,-70.44,-56.68,-13.76,0.14,0.26,0.17,0.32,13583,814
2002/9/4,4524,4604,4503,4557,4661,4777,4799.95,5028.62,19471,15049,14522,-83.03,-61.95,-21.08,0.13,0.22,0.14,0.3,14050,467
2002/9/5,4588,4594,4442,4442,4592.4,4726.6,4790.45,5009.65,15890,15378,14324,-97.94,-69.15,-28.79,0.09,0.17,0.1,0.25,14179,129
2002/9/9,4480,4514,4415,4501,4543.4,4683.2,4777.05,4991.33,15222,16007,14528,-108.29,-76.97,-31.31,0.11,0.15,0.25,0.31,14620,441
2002/9/10,4526,4651,4486,4648,4549.6,4653.2,4770.8,4976.13,22962,18069,15662,-105.15,-82.61,-22.54,0.26,0.19,0.5,0.44,13499,-1121
2002/9/11,4660,4675,4626,4660,4561.6,4634.1,4765.25,4960.47,13512,17411,15648,-97.74,-85.64,-12.11,0.37,0.25,0.51,0.44,14082,583
2002/9/12,4636,4668,4575,4631,4576.4,4618.7,4754.45,4948.15,16918,16901,15975,-93.14,-87.14,-6,0.44,0.31,0.47,0.43,14003,-79
2002/9/13,4556,4576,4534,4540,4596,4594.2,4736.1,4933.65,12761,16275,15826,-94.75,-88.66,-6.09,0.42,0.35,0.36,0.38,13493,-510
2002/9/16,4550,4558,4410,4422,4580.2,4561.8,4713.1,4916.68,12862,15803,15905,-102.48,-91.42,-11.05,0.3,0.33,0.26,0.32,10719,-2774
2002/9/17,4490,4660,4432,4640,4578.6,4564.1,4702.4,4903.77,11185,13448,15758,-96.19,-92.38,-3.82,0.49,0.38,0.54,0.48,5949,-4770
2002/9/18,4545,4550,4445,4475,4541.6,4551.6,4681.15,4889.33,4821,11709,14560,-98.69,-93.64,-5.05,0.41,0.39,0.4,0.4,3285,-2664
2002/9/19,4460,4540,4436,4441,4503.6,4540,4658.5,4878.63,23713,13068,14985,-101.25,-95.16,-6.09,0.31,0.36,0.38,0.39,12143,8858
2002/9/20,4305,4393,4300,4365,4468.6,4532.3,4629.45,4866.47,17765,14069,15172,-110.79,-98.29,-12.5,0.26,0.33,0.33,0.36,12273,130
2002/9/23,4351,4386,4280,4314,4447,4513.6,4598.4,4852.58,16838,14864,15334,-119.56,-102.54,-17.02,0.2,0.29,0.29,0.34,13601,1328
2002/9/24,4300,4363,4262,4291,4377.2,4477.9,4565.55,4842,21309,16889,15168,-126.81,-107.4,-19.42,0.16,0.25,0.28,0.33,15301,1700
2002/9/25,4270,4297,4100,4175,4317.2,4429.4,4531.75,4829.08,20813,20088,15899,-140.22,-113.96,-26.26,0.15,0.21,0.21,0.29,16273,972
2002/9/26,4239,4274,4201,4205,4270,4386.8,4502.75,4814.87,19621,19269,16169,-146.38,-120.44,-25.93,0.16,0.2,0.27,0.31,16468,195
2002/9/27,4219,4263,4145,4190,4235,4351.8,4473,4800.03,21991,20114,17092,-151.47,-126.65,-24.82,0.16,0.19,0.26,0.31,16114,-354
2002/9/30,4118,4180,4045,4123,4196.8,4321.9,4441.85,4782.58,17725,20292,17578,-160.05,-133.33,-26.72,0.16,0.18,0.21,0.28,16482,368
2002/10/1,4111,4200,4080,4120,4162.6,4269.9,4417,4763.42,23445,20719,18804,-163.97,-139.46,-24.51,0.16,0.17,0.21,0.28,17882,1400
2002/10/2,4225,4236,4110,4113,4150.2,4233.7,4392.65,4743.52,22807,21118,20603,-164.14,-144.39,-19.75,0.17,0.17,0.2,0.28,18406,524
2002/10/3,4081,4094,4024,4044,4118,4194,4367,4724.25,16284,20450,19860,-169.7,-149.46,-20.24,0.13,0.16,0.16,0.25,18169,-237
2002/10/4,4035,4099,4006,4049,4089.8,4162.4,4347.35,4706.23,21704,20393,20254,-172.18,-154,-18.18,0.13,0.15,0.17,0.26,18295,126
2002/10/7,4000,4000,3887,3896,4044.4,4120.6,4317.1,4680.92,17828,20414,20353,-182.62,-159.72,-22.89,0.09,0.13,0.1,0.21,18021,-274
2002/10/8,3911,3965,3872,3965,4013.4,4088,4282.95,4657.5,20347,19794,20257,-186.95,-165.17,-21.78,0.14,0.13,0.27,0.28,18403,382
2002/10/9,3939,3994,3872,3872,3965.2,4057.7,4243.55,4633.4,22206,19674,20396,-191.35,-170.41,-20.95,0.09,0.12,0.21,0.24,17793,-610
2002/10/11,3927,3949,3783,3818,3920,4019,4202.9,4609.7,22001,20817,20634,-197.44,-175.81,-21.63,0.09,0.11,0.18,0.23,15184,-2609
2002/10/14,3869,3914,3850,3880,3886.2,3988,4169.9,4587.72,18598,20196,20295,-196.86,-180.02,-16.83,0.13,0.12,0.31,0.29,12065,-3119
2002/10/15,3930,4151,3925,4151,3937.2,3990.8,4156.35,4571.5,12044,19039,19726,-177.12,-179.44,2.32,0.36,0.2,0.62,0.48,6854,-5211
2002/10/16,4244,4245,4144,4198,3983.8,3998.6,4134.25,4557.72,6178,16205,18000,-151.52,-173.86,22.34,0.54,0.31,0.66,0.51,3162,-3692
2002/10/17,4165,4286,4144,4266,4062.6,4013.9,4123.8,4542.32,28328,17430,18552,-126.21,-164.33,38.12,0.68,0.43,0.7,0.55,11015,7853
2002/10/18,4310,4436,4297,4400,4179,4049.5,4121.75,4531.62,27901,18610,19714,-93.55,-150.17,56.62,0.77,0.54,0.77,0.61,11562,547
2002/10/21,4350,4418,4350,4360,4275,4080.6,4121.5,4520,17426,18375,19286,-67.8,-133.7,65.9,0.81,0.63,0.71,0.58,12875,1313
2002/10/22,4410,4438,4287,4292,4303.2,4120.2,4120.4,4512.45,26720,21311,20175,-50.42,-117.04,66.62,0.8,0.69,0.61,0.54,12933,58
2002/10/23,4314,4592,4275,4592,4382,4182.9,4135.45,4508.43,34992,27073,21639,-21.43,-97.92,76.49,0.86,0.75,0.78,0.66,12465,-468
2002/10/24,4563,4594,4484,4543,4437.4,4250,4153.85,4501.72,27494,26907,22168,3.78,-77.58,81.36,0.89,0.79,0.72,0.63,13121,656
2002/10/25,4500,4576,4461,4520,4461.4,4320.2,4169.6,4495.47,25386,26404,22507,21.76,-57.71,79.47,0.89,0.82,0.69,0.62,13997,876
2002/10/28,4570,4631,4536,4539,4497.2,4386.1,4187.05,4489.58,23648,27648,23012,38.94,-38.38,77.32,0.86,0.84,0.7,0.62,13662,-335
2002/10/29,4510,4550,4492,4521,4543,4423.1,4206.95,4482.93,16395,25583,23447,48.75,-20.96,69.7,0.83,0.84,0.67,0.61,14879,1217
2002/10/30,4501,4568,4405,4440,4512.6,4447.3,4222.95,4480.67,26769,23938,25506,51.27,-6.51,57.78,0.71,0.79,0.54,0.56,13978,-901
2002/10/31,4484,4580,4469,4549,4513.8,4475.6,4244.75,4480.98,24793,23398,25152,58.53,6.5,52.03,0.73,0.77,0.65,0.61,14060,82
2002/11/1,4558,4559,4425,4466,4503,4482.2,4265.85,4477.6,22457,22812,24608,58.94,16.99,41.95,0.67,0.74,0.54,0.55,14531,471
2002/11/4,4586,4640,4516,4595,4514.2,4505.7,4293.15,4476.98,22066,22496,25072,67.16,27.02,40.14,0.74,0.74,0.65,0.61,14784,253
2002/11/5,4605,4608,4512,4548,4519.6,4531.3,4325.75,4473.3,19679,23153,24368,70.25,35.67,34.58,0.69,0.72,0.59,0.58,15169,385
2002/11/6,4568,4750,4532,4720,4575.6,4544.1,4363.5,4472.42,32593,24318,24128,81.96,44.93,37.03,0.77,0.74,0.71,0.65,14725,-444
2002/11/7,4717,4773,4693,4748,4615.4,4564.6,4407.3,4472.03,21177,23594,23496,94.98,54.94,40.05,0.82,0.77,0.73,0.66,16204,1479
2002/11/8,4699,4794,4688,4783,4678.8,4590.9,4455.55,4470.97,21916,23486,23149,105.82,65.11,40.71,0.87,0.8,0.75,0.67,16253,49
2002/11/11,4735,4749,4656,4680,4695.8,4605,4495.55,4467.18,18773,22828,22662,107.46,73.58,33.88,0.82,0.81,0.59,0.6,15099,-1154
2002/11/12,4626,4693,4608,4673,4720.8,4620.2,4521.65,4463.7,18946,22681,22917,105.17,79.9,25.27,0.77,0.79,0.58,0.6,14901,-198
2002/11/13,4670,4691,4613,4657,4708.2,4641.9,4544.6,4460.42,18427,19848,22083,101.6,84.24,17.36,0.72,0.77,0.55,0.59,15247,346
2002/11/14,4668,4729,4650,4662,4691,4653.2,4564.4,4456.45,20954,19803,21699,99.34,87.26,12.08,0.66,0.73,0.56,0.59,14785,-462
2002/11/15,4765,4825,4742,4815,4697.4,4688.1,4585.15,4455.13,19786,19377,21432,106.29,91.07,15.22,0.76,0.74,0.73,0.66,13054,-1731
2002/11/18,4810,4828,4784,4790,4719.4,4707.6,4606.65,4452.53,9950,17613,20220,110.42,94.94,15.48,0.8,0.76,0.68,0.64,11295,-1759
2002/11/19,4788,4799,4722,4740,4732.8,4726.8,4629.05,4449.28,7152,15254,18967,108.59,97.67,10.92,0.73,0.75,0.58,0.6,7119,-4176
2002/11/20,4711,4739,4640,4661,4733.6,4720.9,4632.5,4444.5,5248,12618,16233,99.94,98.12,1.81,0.57,0.69,0.46,0.54,3294,-3825
2002/11/21,4730,4743,4591,4631,4727.4,4709.2,4636.9,4440.83,22223,12872,16338,89.92,96.48,-6.56,0.44,0.61,0.42,0.52,15917,12623
2002/11/22,4725,4760,4701,4710,4706.4,4701.9,4646.4,4439.58,20197,12954,16166,86.74,94.53,-7.8,0.46,0.56,0.54,0.57,14380,-1537
2002/11/25,4731,4748,4651,4748,4698,4708.7,4656.85,4438.97,16619,14288,15950,83.53,92.33,-8.8,0.53,0.55,0.59,0.59,15323,943
2002/11/26,4722,4745,4672,4681,4686.2,4709.5,4664.85,4437.88,16031,16064,15659,77.75,89.42,-11.66,0.48,0.52,0.48,0.54,16094,771
2002/11/27,4640,4659,4604,4655,4685,4709.3,4675.6,4438.52,17410,18496,15557,68.23,85.18,-16.95,0.41,0.48,0.44,0.52,16927,833
2002/11/28,4720,4742,4621,4640,4686.8,4707.1,4680.15,4439.18,21260,18303,15588,61.39,80.42,-19.03,0.34,0.44,0.42,0.51,18113,1186
2002/11/29,4644,4685,4628,4670,4678.8,4692.6,4690.35,4441.07,14076,17079,15017,55.53,75.45,-19.91,0.35,0.41,0.48,0.53,17608,-505
2002/12/2,4660,4715,4616,4713,4671.8,4684.9,4696.25,4445.58,13998,16555,15421,52.38,70.83,-18.45,0.48,0.43,0.57,0.56,17316,-292
2002/12/3,4702,4805,4680,4776,4690.8,4688.5,4707.65,4450.17,22769,17903,16983,54.9,67.65,-12.74,0.61,0.49,0.67,0.6,16390,-926
2002/12/4,4741,4769,4735,4745,4708.8,4696.9,4708.9,4451.78,10322,16485,17491,55.39,65.2,-9.8,0.64,0.54,0.59,0.57,16669,279
