Date,Open,High,Low,Close,EMA5,EMA10,RSV9,DIF7-12,MACD5,OSC,K,D,RSI6,RSI12,Openposition,ChangeOpenposition
2008/6/18,8140,8259,8122,8216,8192,8292.92,0.27,-107.53,-111.73,4.2,0.19,0.18,0.39,0.37,24477,-8384
2008/6/19,7980,7980,7886,7889,8091,8219.48,0,-121.52,-114.99,-6.53,0.13,0.16,0.23,0.28,47253,22776
2008/6/20,7910,7937,7723,7777,7986.33,8139.03,0.06,-136.06,-122.02,-14.04,0.11,0.14,0.19,0.26,48914,1661
2008/6/23,7660,7805,7630,7753,7908.56,8068.84,0.16,-146.62,-130.22,-16.4,0.12,0.14,0.19,0.25,49492,578
2008/6/24,7715,7782,7645,7688,7835.04,7999.6,0.09,-151,-137.14,-13.85,0.11,0.13,0.17,0.24,51536,2044
2008/6/25,7671,7759,7605,7749,7806.36,7954.03,0.22,-146.55,-140.28,-6.27,0.15,0.14,0.26,0.28,53881,2345
2008/6/26,7753,7798,7690,7695,7769.24,7906.94,0.14,-137.71,-139.42,1.72,0.15,0.14,0.23,0.27,52474,-1407
2008/6/27,7381,7460,7341,7416,7651.49,7817.68,0.08,-156.72,-145.19,-11.54,0.12,0.13,0.14,0.21,51244,-1230
2008/6/30,7470,7490,7382,7417,7573.33,7744.83,0.08,-161.01,-150.46,-10.55,0.11,0.13,0.14,0.21,51870,626
2008/7/1,7410,7477,7291,7296,7480.89,7663.22,0.01,-165.86,-155.59,-10.26,0.08,0.11,0.11,0.19,56057,4187
2008/7/2,7308,7394,7245,7247,7402.92,7587.54,0,-168.01,-159.73,-8.28,0.05,0.09,0.1,0.18,54562,-1495
2008/7/3,7140,7377,7055,7296,7367.28,7534.54,0.32,-165.53,-161.67,-3.87,0.14,0.11,0.19,0.22,53427,-1135
2008/7/4,7282,7323,7099,7103,7279.19,7456.08,0.06,-167.12,-163.48,-3.63,0.12,0.11,0.13,0.18,51918,-1509
2008/7/7,7096,7279,7075,7258,7272.13,7420.06,0.27,-155.87,-160.95,5.07,0.17,0.13,0.33,0.28,51860,-58
2008/7/8,7199,7200,6892,6985,7176.42,7340.96,0.1,-162.17,-161.35,-0.81,0.15,0.14,0.22,0.23,51471,-389
2008/7/9,7095,7185,6950,7016,7122.94,7281.88,0.21,-157.4,-160.04,2.64,0.17,0.15,0.26,0.25,50860,-611
2008/7/10,6958,7116,6893,7007,7084.3,7231.9,0.19,-151.78,-157.29,5.5,0.18,0.16,0.25,0.24,49626,-1234
2008/7/11,6973,7206,6963,7177,7115.2,7221.92,0.49,-130.36,-148.31,17.95,0.28,0.2,0.44,0.34,47291,-2335
2008/7/14,7200,7238,7088,7149,7126.47,7208.66,0.51,-109.33,-135.32,25.99,0.36,0.25,0.42,0.33,41285,-6006
2008/7/15,7050,7065,6744,6790,7014.31,7132.54,0.07,-121.46,-130.7,9.24,0.26,0.25,0.24,0.25,35233,-6052
2008/7/16,6820,6866,6677,6679,6902.54,7050.08,0,-136.22,-132.54,-3.68,0.18,0.23,0.21,0.24,31479,-3754
2008/7/17,6700,6848,6689,6798,6867.69,7004.25,0.2,-134.77,-133.28,-1.49,0.18,0.21,0.33,0.3,49500,18021
2008/7/18,6860,6888,6599,6685,6806.8,6946.2,0.13,-135.3,-133.95,-1.35,0.17,0.2,0.28,0.27,49866,366
2008/7/21,6845,7020,6840,7001,6871.53,6956.16,0.63,-106.27,-124.73,18.45,0.32,0.24,0.51,0.41,50578,712
2008/7/22,6943,7010,6886,6964,6902.35,6957.59,0.57,-84.68,-111.38,26.7,0.4,0.29,0.49,0.4,50143,-435
2008/7/23,7100,7250,7075,7184,6996.24,6998.75,0.9,-46.83,-89.86,43.03,0.57,0.39,0.61,0.48,49729,-414
2008/7/24,7262,7306,7208,7301,7097.82,7053.71,0.99,-10.84,-63.52,52.68,0.71,0.49,0.66,0.52,48458,-1271
2008/7/25,7188,7190,7082,7167,7120.88,7074.31,0.8,0.16,-42.29,42.45,0.74,0.58,0.56,0.48,48362,-96
2008/7/29,6950,6980,6866,6916,7052.59,7045.52,0.45,-15.18,-33.26,18.08,0.64,0.6,0.42,0.41,48016,-346
2008/7/30,7070,7085,6966,7026,7043.73,7041.97,0.6,-14.11,-26.87,12.76,0.63,0.61,0.49,0.45,46952,-1064
2008/7/31,7098,7147,6890,7002,7029.82,7034.71,0.57,-14.38,-22.71,8.33,0.61,0.61,0.47,0.44,49391,2439
2008/8/1,6901,6969,6851,6915,6991.54,7012.94,0.16,-23.4,-22.94,-0.46,0.46,0.56,0.42,0.41,49486,95
2008/8/4,6852,6964,6850,6934,6972.36,6998.59,0.18,-27.45,-24.44,-3.01,0.37,0.5,0.43,0.42,49283,-203
2008/8/5,6973,6993,6756,6778,6907.58,6958.48,0.04,-38.03,-28.97,-9.06,0.26,0.42,0.34,0.38,52984,3701
2008/8/6,6970,7030,6910,7016,6943.72,6968.94,0.47,-27.25,-28.4,1.15,0.33,0.39,0.53,0.47,50751,-2233
2008/8/7,7002,7055,6960,7005,6964.14,6975.5,0.57,-18.08,-24.96,6.88,0.41,0.4,0.52,0.47,50619,-132
2008/8/8,6941,7234,6936,7188,7038.76,7014.13,0.9,0.95,-16.32,17.27,0.58,0.46,0.64,0.53,47659,-2960
2008/8/11,7268,7339,7250,7290,7122.51,7064.29,0.92,27.97,-1.56,29.53,0.69,0.53,0.69,0.56,45189,-2470
2008/8/12,7288,7333,7255,7269,7171.34,7101.51,0.88,43.01,13.3,29.71,0.75,0.61,0.66,0.55,44502,-687
2008/8/13,7258,7308,7190,7296,7212.89,7136.87,0.93,50.03,25.55,24.49,0.81,0.67,0.68,0.56,45571,1069
2008/8/14,7280,7364,7230,7356,7260.6,7176.71,0.99,57.76,36.28,21.48,0.87,0.74,0.72,0.58,45503,-68
2008/8/15,7362,7382,7155,7218,7246.4,7184.22,0.74,52.44,41.67,10.77,0.83,0.77,0.54,0.52,41895,-3608
2008/8/18,7180,7222,6956,6980,7157.6,7147.09,0.15,26.97,36.77,-9.8,0.6,0.71,0.36,0.43,33000,-8895
2008/8/19,6856,6978,6813,6940,7085.07,7109.44,0.22,-1.46,24.03,-25.48,0.47,0.63,0.34,0.42,22100,-10900
2008/8/20,6904,7052,6873,7037,7069.04,7096.27,0.39,-11.56,12.17,-23.72,0.45,0.57,0.44,0.46,12760,-9340
2008/8/21,6938,6958,6855,6875,7004.36,7056.04,0.11,-28,-1.22,-26.78,0.33,0.49,0.34,0.41,46600,33840
2008/8/22,6845,6975,6766,6860,6956.24,7020.39,0.15,-39.81,-14.09,-25.73,0.27,0.42,0.33,0.4,48003,1403
2008/8/25,6956,7037,6896,6989,6967.16,7014.69,0.36,-34.96,-21.04,-13.92,0.3,0.38,0.47,0.46,47408,-595
2008/8/26,6909,6962,6885,6944,6959.44,7001.83,0.29,-34.77,-25.62,-9.15,0.3,0.35,0.43,0.45,47346,-62
2008/8/27,6929,7120,6897,7080,6999.63,7016.05,0.51,-22.68,-24.64,1.96,0.37,0.36,0.56,0.51,46171,-1175
2008/8/28,7080,7138,7034,7042,7013.75,7020.76,0.61,-12.24,-20.51,8.27,0.45,0.39,0.52,0.49,47003,832
2008/8/29,7100,7138,7011,7053,7026.83,7026.63,0.77,-5.17,-15.39,10.23,0.56,0.44,0.53,0.5,47166,163
2008/9/1,6980,6986,6740,6759,6937.56,6977.97,0.05,-24.78,-18.52,-6.26,0.39,0.42,0.3,0.38,51921,4755
2008/9/2,6790,6797,6652,6695,6856.7,6926.52,0.09,-46.01,-27.69,-18.33,0.29,0.38,0.27,0.37,54885,2964
2008/9/3,6714,6756,6560,6586,6766.47,6864.61,0.05,-66.15,-40.51,-25.65,0.21,0.32,0.22,0.33,54944,59
2008/9/4,6561,6630,6345,6398,6643.65,6779.77,0.07,-93.63,-58.22,-35.41,0.16,0.27,0.17,0.29,54883,-61
2008/9/5,6235,6330,6203,6241,6509.43,6681.81,0.04,-125.63,-80.69,-44.95,0.12,0.22,0.13,0.26,56074,1191
2008/9/8,6487,6677,6481,6677,6565.29,6680.94,0.51,-105.13,-88.84,-16.29,0.25,0.23,0.49,0.44,55532,-542
2008/9/9,6594,6618,6390,6455,6528.52,6639.86,0.27,-102.35,-93.34,-9.01,0.26,0.24,0.39,0.39,53460,-2072
2008/9/10,6351,6516,6345,6452,6503.02,6605.7,0.27,-100.33,-95.67,-4.66,0.26,0.24,0.39,0.39,55153,1693
2008/9/11,6437,6438,6203,6234,6413.34,6538.12,0.04,-110.96,-100.77,-10.19,0.19,0.23,0.3,0.34,53993,-1160
2008/9/12,6354,6369,6153,6290,6372.23,6493.01,0.21,-113.6,-105.04,-8.56,0.2,0.22,0.35,0.36,50099,-3894
2008/9/15,6130,6190,5863,5969,6237.82,6397.73,0.12,-137.62,-115.9,-21.72,0.17,0.2,0.24,0.3,42033,-8066
2008/9/16,5849,5858,5679,5687,6054.21,6268.51,0.01,-173.53,-135.11,-38.42,0.12,0.17,0.18,0.26,37028,-5005
2008/9/17,5916,5999,5719,5766,5958.14,6177.14,0.09,-181.49,-150.57,-30.92,0.11,0.15,0.24,0.29,25766,-11262
2008/9/18,5551,5590,5416,5522,5812.76,6058.03,0.08,-208.41,-169.85,-38.56,0.1,0.13,0.19,0.25,49015,23249
2008/9/19,5806,5908,5785,5908,5844.51,6030.75,0.41,-182.41,-174.04,-8.37,0.2,0.16,0.43,0.38,50685,1670
2008/9/22,6120,6122,5956,6086,5925.01,6040.79,0.61,-141.08,-163.05,21.97,0.34,0.22,0.51,0.43,51499,814
2008/9/23,6030,6150,5995,6135,5995,6057.92,0.7,-105.46,-143.85,38.4,0.46,0.3,0.53,0.45,50358,-1141
2008/9/24,6117,6195,6075,6154,6048,6075.39,0.77,-74.88,-120.86,45.98,0.56,0.39,0.54,0.45,51071,713
2008/9/25,6000,6159,5961,6057,6051,6072.05,0.82,-60.86,-100.86,40,0.65,0.47,0.48,0.43,49077,-1994
2008/9/26,6050,6061,5819,5869,5990.33,6035.13,0.58,-64.43,-88.72,24.29,0.63,0.53,0.38,0.39,52329,3252
2008/9/30,5459,5587,5459,5546,5842.22,5946.2,0.17,-99.8,-92.41,-7.39,0.47,0.51,0.27,0.32,57918,5589
2008/10/1,5599,5718,5598,5676,5786.82,5897.07,0.33,-105.66,-96.83,-8.83,0.43,0.48,0.36,0.37,59859,1941
2008/10/2,5721,5739,5555,5620,5731.21,5846.69,0.22,-108.54,-100.73,-7.81,0.36,0.44,0.34,0.36,63401,3542
2008/10/3,5550,5685,5490,5643,5701.81,5809.66,0.25,-107.95,-103.14,-4.81,0.32,0.4,0.36,0.37,62568,-833
2008/10/6,5488,5500,5382,5389,5597.54,5733.18,0.01,-122.67,-109.65,-13.02,0.22,0.34,0.26,0.32,63815,1247
2008/10/7,5250,5485,5222,5442,5545.69,5680.23,0.23,-128.96,-116.09,-12.87,0.22,0.3,0.31,0.34,61489,-2326
2008/10/8,5249,5345,5065,5116,5402.46,5577.65,0.05,-150.8,-127.66,-23.14,0.16,0.25,0.21,0.28,58799,-2690
2008/10/9,5186,5254,5058,5062,5288.97,5483.89,0,-163.82,-139.71,-24.1,0.11,0.21,0.19,0.27,53352,-5447
2008/10/13,4885,4978,4885,4942,5173.32,5385.37,0.07,-182.34,-153.92,-28.42,0.1,0.17,0.17,0.25,49685,-3667
2008/10/14,5286,5287,5236,5287,5211.21,5367.48,0.47,-154.62,-154.15,-0.47,0.22,0.19,0.44,0.38,37300,-12385
2008/10/15,5297,5297,5153,5245,5222.47,5345.21,0.42,-134.86,-147.72,12.86,0.29,0.22,0.42,0.37,19248,-18052
2008/10/16,4978,4978,4978,4978,5140.98,5278.45,0.12,-141.85,-145.77,3.92,0.23,0.22,0.31,0.32,50403,31155
2008/10/17,4894,4968,4804,4804,5028.66,5192.18,0,-153.61,-148.38,-5.23,0.15,0.2,0.26,0.3,61381,10978
2008/10/20,4804,4836,4636,4821,4959.44,5124.7,0.22,-161.57,-152.78,-8.79,0.18,0.19,0.27,0.3,67212,5831
2008/10/21,4930,4950,4735,4818,4912.29,5068.93,0.26,-155.42,-153.66,-1.76,0.2,0.2,0.27,0.3,68256,1044
2008/10/22,4738,4855,4650,4656,4826.86,4993.85,0.03,-157.66,-154.99,-2.67,0.14,0.18,0.22,0.27,69576,1320
2008/10/23,4494,4528,4494,4494,4715.91,4902.97,0,-172.42,-160.8,-11.62,0.1,0.15,0.17,0.25,68723,-853
2008/10/24,4395,4439,4337,4337,4589.6,4800.07,0,-188.61,-170.07,-18.54,0.06,0.12,0.14,0.23,71609,2886
2008/10/27,4126,4226,4034,4034,4404.4,4660.78,0,-218.61,-186.25,-32.36,0.04,0.1,0.1,0.19,70668,-941
2008/10/28,3921,4316,3811,4316,4374.94,4598.09,0.43,-218.87,-197.13,-21.75,0.17,0.12,0.33,0.3,66892,-3776
2008/10/29,4618,4618,4212,4294,4347.96,4542.8,0.42,-194.78,-196.34,1.56,0.25,0.17,0.32,0.3,66660,-232
2008/10/30,4376,4594,4361,4594,4429.97,4552.11,0.69,-154.57,-182.42,27.85,0.4,0.24,0.51,0.4,62640,-4020
2008/10/31,4594,4910,4530,4838,4565.98,4604.09,0.9,-99.72,-154.86,55.13,0.57,0.35,0.61,0.47,60523,-2117
2008/11/3,4910,4994,4784,4990,4707.32,4674.26,1,-45.65,-118.45,72.81,0.71,0.47,0.66,0.51,61139,616
2008/11/4,4965,5007,4836,4982,4798.88,4730.21,0.98,-8.39,-81.77,73.37,0.8,0.58,0.66,0.51,60733,-406
2008/11/5,5080,5100,4893,4900,4832.59,4761.08,0.84,15.23,-49.43,64.67,0.81,0.66,0.6,0.49,65404,4671
2008/11/6,4680,4700,4557,4557,4740.72,4723.98,0.58,-4.54,-34.47,29.93,0.74,0.68,0.4,0.4,70612,5208
2008/11/7,4310,4662,4272,4630,4703.82,4706.89,0.64,-21.17,-30.04,8.87,0.7,0.69,0.45,0.43,72401,1789
2008/11/10,4658,4692,4551,4634,4680.54,4693.64,0.48,-23.29,-27.79,4.5,0.63,0.67,0.45,0.43,73515,1114
2008/11/11,4477,4645,4465,4477,4612.7,4654.25,0.25,-34.48,-30.02,-4.46,0.5,0.61,0.37,0.39,72083,-1432
2008/11/12,4488,4596,4420,4522,4582.46,4630.2,0.3,-40.36,-33.47,-6.89,0.43,0.55,0.4,0.41,68861,-3222
2008/11/13,4305,4331,4206,4280,4481.64,4566.53,0.08,-65.68,-44.2,-21.48,0.32,0.47,0.29,0.35,63797,-5064
2008/11/14,4499,4514,4345,4380,4447.76,4532.62,0.19,-66.68,-51.7,-14.98,0.28,0.41,0.38,0.39,56279,-7518
2008/11/17,4280,4432,4263,4360,4418.51,4501.23,0.17,-69.65,-57.68,-11.97,0.24,0.35,0.37,0.38,44381,-11898
2008/11/18,4351,4351,4207,4245,4360.67,4454.64,0.08,-77.68,-64.35,-13.33,0.19,0.3,0.31,0.36,28835,-15546
2008/11/19,4238,4289,4183,4263,4328.11,4419.8,0.16,-80.99,-69.89,-11.1,0.18,0.26,0.33,0.36,22049,-6786
2008/11/20,3953,4027,3866,3902,4186.08,4325.65,0.04,-111.25,-83.68,-27.57,0.13,0.22,0.19,0.29,69944,47895
2008/11/21,3880,4129,3815,4119,4163.72,4288.08,0.37,-114.51,-93.96,-20.56,0.21,0.21,0.38,0.37,70395,451
2008/11/24,4081,4108,3972,4048,4125.15,4244.43,0.3,-112.33,-100.08,-12.25,0.24,0.22,0.35,0.36,71026,631
2008/11/25,4222,4285,4112,4198,4149.43,4235.99,0.55,-91.79,-97.32,5.53,0.34,0.26,0.46,0.41,73824,2798
2008/11/26,4237,4268,4176,4206,4168.29,4230.54,0.56,-73.71,-89.45,15.74,0.41,0.31,0.47,0.42,75283,1459
2008/11/27,4330,4488,4292,4428,4254.86,4266.44,0.91,-40.65,-73.18,32.53,0.58,0.4,0.61,0.49,70520,-4763
2008/11/28,4435,4465,4388,4459,4322.91,4301.45,0.96,-14.86,-53.74,38.88,0.71,0.5,0.63,0.5,70177,-343
2008/12/1,4420,4580,4389,4501,4382.27,4337.73,0.9,6.88,-33.53,40.42,0.77,0.59,0.65,0.52,61197,-8980
2008/12/2,4299,4324,4206,4230,4331.51,4318.14,0.54,-3.16,-23.41,20.25,0.69,0.63,0.43,0.43,67187,5990
2008/12/3,4268,4306,4186,4189,4284.01,4294.66,0.49,-12.3,-19.71,7.41,0.63,0.63,0.41,0.42,70898,3711
2008/12/4,4246,4284,4100,4142,4236.67,4266.91,0.28,-22.48,-20.63,-1.85,0.51,0.59,0.38,0.41,74194,3296
2008/12/5,4170,4202,4103,4179,4217.45,4250.92,0.16,-28.2,-23.15,-5.05,0.4,0.52,0.42,0.42,73176,-1018
2008/12/8,4245,4471,4231,4471,4301.97,4290.94,0.77,-7.16,-17.82,10.66,0.52,0.52,0.64,0.53,70698,-2478
2008/12/9,4495,4546,4432,4461,4354.98,4321.86,0.75,12.62,-7.68,20.29,0.6,0.55,0.63,0.53,64767,-5931
2008/12/10,4486,4724,4471,4689,4466.32,4388.61,0.94,40.86,8.5,32.36,0.71,0.6,0.74,0.6,59269,-5498
2008/12/11,4651,4704,4625,4669,4533.88,4439.59,0.91,59.48,25.49,33.98,0.78,0.66,0.72,0.59,53982,-5287
2008/12/12,4570,4643,4343,4423,4496.92,4436.57,0.52,48.93,33.31,15.62,0.69,0.67,0.5,0.5,48978,-5004
2008/12/15,4615,4718,4553,4607,4533.61,4467.56,0.81,56.05,40.89,15.16,0.73,0.69,0.61,0.55,39752,-9226
2008/12/16,4549,4614,4521,4589,4552.08,4489.64,0.78,54.28,45.35,8.93,0.75,0.71,0.59,0.55,27242,-12510
2008/12/17,4688,4734,4622,4667,4590.38,4521.89,0.89,60.13,50.28,9.85,0.8,0.74,0.64,0.57,21197,-6045
2008/12/18,4680,4705,4596,4697,4625.92,4553.73,0.93,61.65,54.07,7.58,0.84,0.77,0.66,0.58,43645,22448
2008/12/19,4662,4724,4582,4680,4643.95,4576.69,0.86,59.55,55.9,3.65,0.85,0.8,0.63,0.57,43699,54
2008/12/22,4720,4755,4498,4527,4604.97,4567.65,0.45,47.29,53.03,-5.73,0.71,0.77,0.47,0.51,44914,1215
2008/12/23,4507,4524,4290,4350,4519.98,4528.08,0.13,18.63,41.56,-22.93,0.52,0.69,0.34,0.44,47352,2438
2008/12/24,4310,4399,4241,4377,4472.32,4500.61,0.26,-3.15,26.66,-29.81,0.43,0.6,0.37,0.45,47408,56
2008/12/25,4380,4405,4330,4396,4446.88,4481.59,0.3,-13.66,13.22,-26.88,0.39,0.53,0.4,0.46,47389,-19
2008/12/26,4372,4445,4339,4377,4423.59,4462.57,0.26,-19.54,2.3,-21.84,0.35,0.47,0.38,0.45,48782,1393
2008/12/29,4366,4399,4316,4388,4411.72,4449.01,0.29,-23.65,-6.35,-17.3,0.33,0.42,0.4,0.46,48864,82
2008/12/30,4429,4605,4422,4562,4461.82,4469.56,0.62,-9.48,-7.4,-2.09,0.43,0.42,0.61,0.54,47008,-1856
2008/12/31,4605,4614,4485,4548,4490.54,4483.82,0.6,0.93,-4.62,5.55,0.48,0.44,0.59,0.54,47853,845
2009/1/5,4722,4797,4634,4669,4550.03,4517.49,0.77,21.3,4.02,17.28,0.58,0.49,0.7,0.59,50042,2189
2009/1/6,4699,4735,4638,4704,4601.35,4551.4,0.83,33.7,13.91,19.78,0.66,0.55,0.72,0.6,50865,823
2009/1/7,4758,4802,4711,4755,4652.57,4588.42,0.92,46.09,24.64,21.45,0.75,0.61,0.76,0.62,52331,1466
2009/1/8,4650,4650,4434,4455,4586.71,4564.16,0.29,27.44,25.57,1.87,0.59,0.61,0.4,0.47,56452,4121
2009/1/9,4447,4495,4405,4422,4531.81,4538.31,0.22,8.54,19.89,-11.35,0.47,0.56,0.38,0.45,59817,3365
2009/1/10,4362,4425,4344,4376,4479.87,4508.8,0.12,-9.14,10.22,-19.36,0.35,0.49,0.34,0.44,60363,546
2009/1/12,4386,4472,4350,4423,4460.91,4493.2,0.17,-16.48,1.32,-17.8,0.29,0.43,0.41,0.46,62870,2507
2009/1/13,4361,4524,4360,4517,4479.61,4497.53,0.38,-14.49,-3.95,-10.54,0.32,0.39,0.52,0.51,60913,-1957
2009/1/14,4490,4552,4478,4509,4489.41,4499.61,0.36,-9.55,-5.82,-3.73,0.33,0.37,0.51,0.5,58254,-2659
2009/1/15,4222,4300,4222,4235,4404.6,4451.5,0.02,-31.43,-14.35,-17.07,0.23,0.32,0.29,0.39,57474,-780
2009/1/16,4277,4329,4250,4324,4377.74,4428.32,0.18,-38.45,-22.39,-16.07,0.21,0.29,0.39,0.43,51771,-5703
2009/1/17,4330,4358,4306,4345,4366.82,4413.17,0.29,-38.38,-27.72,-10.66,0.24,0.27,0.42,0.44,49429,-2342
2009/1/19,4378,4394,4325,4359,4364.22,4403.32,0.42,-34.86,-30.1,-4.76,0.3,0.28,0.43,0.45,37153,-12276
2009/1/20,4266,4269,4205,4242,4323.48,4373.99,0.11,-42.81,-34.34,-8.47,0.23,0.26,0.33,0.4,22180,-14973
2009/1/21,4114,4265,4113,4258,4301.65,4352.9,0.33,-47.74,-38.8,-8.93,0.27,0.26,0.36,0.41,13983,-8197
2009/2/2,4199,4199,4106,4159,4254.1,4317.65,0.12,-55.55,-44.38,-11.16,0.22,0.25,0.28,0.37,65546,51563
2009/2/3,4168,4328,4161,4277,4261.73,4310.26,0.38,-48.27,-45.68,-2.59,0.27,0.26,0.45,0.44,68107,2561
2009/2/4,4327,4375,4285,4352,4291.82,4317.85,0.85,-34.08,-41.81,7.73,0.47,0.33,0.53,0.48,67931,-176
2009/2/5,4315,4389,4269,4271,4284.88,4309.33,0.57,-27.7,-37.11,9.41,0.5,0.38,0.45,0.44,67583,-348
2009/2/6,4362,4479,4356,4439,4336.25,4332.91,0.89,-10.26,-28.16,17.9,0.63,0.47,0.61,0.53,67577,-6
2009/2/9,4500,4522,4425,4454,4375.5,4354.92,0.84,4.62,-17.23,21.85,0.7,0.54,0.62,0.54,70501,2924
2009/2/10,4456,4499,4435,4497,4416,4380.75,0.94,15.64,-6.28,21.91,0.78,0.62,0.66,0.56,71139,638
2009/2/11,4385,4578,4372,4553,4461.67,4412.07,0.95,25.1,4.18,20.92,0.84,0.69,0.7,0.58,69558,-1581
2009/2/12,4520,4564,4398,4443,4455.45,4417.7,0.71,25.15,11.17,13.98,0.8,0.73,0.54,0.52,68907,-651
2009/2/13,4459,4590,4451,4568,4492.96,4445.02,0.95,32.12,18.15,13.96,0.85,0.77,0.65,0.58,62397,-6510
2009/2/16,4569,4588,4534,4570,4518.64,4467.75,0.94,37.35,24.55,12.8,0.88,0.8,0.65,0.58,53898,-8499
2009/2/17,4521,4559,4437,4492,4509.76,4472.16,0.69,32.45,27.18,5.27,0.82,0.81,0.53,0.53,35963,-17935
2009/2/18,4455,4519,4426,4514,4511.17,4479.76,0.68,27.93,27.43,0.5,0.77,0.8,0.56,0.54,22588,-13375
2009/2/19,4411,4524,4334,4471,4497.78,4478.17,0.54,19.82,24.9,-5.07,0.69,0.76,0.5,0.51,70827,48239
2009/2/20,4405,4453,4345,4365,4453.52,4457.59,0.12,7.38,19.06,-11.68,0.5,0.67,0.37,0.45,71143,316
2009/2/23,4332,4433,4296,4427,4444.68,4452.03,0.45,0.52,12.88,-12.36,0.48,0.61,0.46,0.49,73508,2365
2009/2/24,4327,4395,4313,4380,4423.12,4438.93,0.29,-6.62,6.38,-13,0.42,0.55,0.41,0.46,73598,90
2009/2/25,4435,4520,4408,4468,4438.08,4444.22,0.59,-1.37,3.8,-5.17,0.47,0.52,0.54,0.52,73896,298
2009/2/26,4520,4538,4440,4478,4451.39,4450.36,0.62,3.69,3.76,-0.07,0.52,0.52,0.55,0.52,73855,-41
2009/2/27,4472,4528,4452,4512,4471.59,4461.57,0.82,8.45,5.32,3.12,0.62,0.56,0.6,0.55,75128,1273
2009/3/2,4422,4459,4303,4330,4424.39,4437.65,0.14,-2.85,2.6,-5.45,0.46,0.52,0.36,0.43,72290,-2838
2009/3/3,4270,4377,4238,4367,4405.26,4424.8,0.43,-11.67,-2.16,-9.51,0.45,0.5,0.41,0.46,74069,1779
2009/3/4,4336,4516,4322,4512,4440.84,4440.66,0.91,-4.48,-2.93,-1.55,0.61,0.54,0.59,0.54,78102,4033
2009/3/5,4541,4646,4539,4597,4492.89,4469.08,0.88,12.68,2.27,10.41,0.7,0.59,0.66,0.58,77605,-497
2009/3/6,4550,4638,4540,4630,4538.6,4498.34,0.96,24.5,9.68,14.82,0.78,0.65,0.68,0.6,80795,3190
2009/3/9,4672,4675,4543,4623,4566.73,4521.01,0.88,31.69,17.02,14.67,0.82,0.71,0.67,0.6,76865,-3930
2009/3/10,4601,4669,4567,4655,4596.15,4545.37,0.95,37,23.68,13.32,0.86,0.76,0.7,0.61,76128,-737
2009/3/11,4775,4785,4715,4758,4650.1,4584.03,0.95,50.24,32.53,17.71,0.89,0.8,0.78,0.66,74115,-2013
2009/3/12,4752,4779,4724,4748,4682.74,4613.84,0.93,56.31,40.46,15.85,0.91,0.84,0.76,0.65,67460,-6655
2009/3/13,4820,4942,4813,4900,4755.16,4665.87,0.94,71.36,50.76,20.6,0.92,0.86,0.84,0.71,64576,-2884
2009/3/16,4938,4985,4907,4962,4824.1,4719.71,0.97,84.44,61.98,22.45,0.93,0.89,0.87,0.73,60317,-4259
2009/3/17,4966,5070,4946,5057,4901.74,4781.04,0.98,97.04,73.67,23.37,0.95,0.91,0.89,0.76,46346,-13971
2009/3/18,5082,5096,5024,5067,4956.82,4833.03,0.95,104.28,83.87,20.41,0.95,0.92,0.9,0.77,32560,-13786
2009/3/19,5045,5105,4975,4980,4964.55,4859.75,0.78,99.73,89.16,10.57,0.89,0.91,0.7,0.69,54629,22069
2009/3/20,5006,5040,4922,4950,4959.7,4876.16,0.71,88.72,89.01,-0.29,0.83,0.88,0.65,0.66,55323,694
2009/3/23,5032,5132,4991,5128,5015.8,4921.95,0.99,90.75,89.59,1.16,0.88,0.88,0.78,0.73,55715,392
2009/3/24,5201,5270,5188,5259,5096.87,4983.23,0.98,102.9,94.03,8.87,0.92,0.89,0.83,0.76,52222,-3493
2009/3/25,5254,5389,5232,5359,5184.24,5051.55,0.95,115.38,101.14,14.23,0.93,0.91,0.86,0.79,50328,-1894
2009/3/26,5349,5434,5317,5385,5251.16,5112.18,0.91,123.23,108.51,14.73,0.92,0.91,0.87,0.79,47637,-2691
2009/3/27,5434,5454,5336,5356,5286.11,5156.51,0.82,123.02,113.35,9.68,0.89,0.9,0.81,0.77,45343,-2294
2009/3/30,5346,5360,5143,5179,5250.41,5160.6,0.48,102.75,109.81,-7.06,0.75,0.85,0.54,0.63,42627,-2716
2009/3/31,5225,5295,5175,5199,5233.27,5167.58,0.52,86.1,101.91,-15.81,0.67,0.79,0.56,0.64,43646,1019
2009/4/1,5228,5344,5222,5314,5260.18,5194.2,0.74,80.06,94.63,-14.57,0.7,0.76,0.66,0.68,42788,-858
2009/4/2,5400,5517,5400,5512,5344.12,5251.98,0.99,91.1,93.45,-2.35,0.79,0.77,0.77,0.74,48333,5545
2009/4/3,5562,5567,5475,5511,5399.75,5299.08,0.87,97.56,94.82,2.74,0.82,0.79,0.77,0.74,47283,-1050
2009/4/6,5560,5619,5493,5526,5441.83,5340.34,0.8,100.32,96.65,3.66,0.81,0.8,0.78,0.74,47448,165
2009/4/7,5503,5587,5464,5584,5489.22,5384.64,0.93,99.53,97.61,1.91,0.85,0.81,0.81,0.76,48330,882
2009/4/8,5501,5583,5416,5459,5479.15,5398.16,0.66,87.94,94.39,-6.45,0.79,0.81,0.6,0.66,45498,-2832
