date,callorput,dateline,strike_price,buyprice,big_open,sellprice,big_close,big_hight,big_low,total_profit,outputmoney,roi
2015/8/17,call,201508,8300,69.0,8321.0,16.5,8239.0,8330.0,8223.0,-1240.6,-1271.1,-0.976005035009
2015/8/18,call,201508,8200,64.0,8241.0,15.5,8172.0,8276.0,8161.0,-1289.1,-1304.6,-0.988118963667
2015/8/19,call,201508,8200,16.0,8178.0,-0.9,8002.0,8179.0,7993.0,-1306.0,-1305.1,-1.00068960233
2015/8/20,call,201508W4,7900,136.0,7949.0,155.0,7973.0,8040.0,7898.0,-1287.0,-1442.0,-0.892510402219
2015/8/21,call,201508W4,7900,88.0,7858.0,30.0,7744.0,7887.0,7740.0,-1345.0,-1442.0,-0.932732316227
2015/8/24,call,201508W4,7600,106.0,7609.0,42.0,7345.0,7676.0,7010.0,-1409.0,-1451.0,-0.97105444521
2015/8/25,call,201508W4,7400,98.0,7400.0,248.0,7572.0,7606.0,7318.0,-1259.0,-1507.0,-0.835434638354
2015/8/26,call,201508W4,7500,126.0,7525.0,248.0,7607.0,7678.0,7432.0,-1137.0,-1507.0,-0.754479097545
2015/8/27,call,201509W1,7700,127.0,7656.0,136.0,7679.0,7729.0,7631.0,-1119.0,-1507.0,-0.742534837425
2015/8/28,call,201509W1,7800,140.0,7812.0,201.0,7871.0,7902.0,7791.0,-997.0,-1507.0,-0.661579296616
2015/8/31,call,201509W1,7800,178.0,7831.0,299.0,7973.0,8034.0,7802.0,-755.0,-1507.0,-0.50099535501
2015/9/1,call,201509W1,7900,170.0,7901.0,97.0,7829.0,7964.0,7802.0,-1047.0,-1507.0,-0.694757796948
2015/9/2,call,201509W1,7800,140.0,7768.0,255.0,7938.0,7997.0,7761.0,-702.0,-1507.0,-0.465826144658
2015/9/3,call,201509W2,8000,157.0,7961.0,138.0,7975.0,8003.0,7874.0,-797.0,-1507.0,-0.528865295289
2015/9/4,call,201509W2,7900,181.0,7931.0,139.0,7894.0,8039.0,7872.0,-923.0,-1507.0,-0.612475116125
2015/9/7,call,201509W2,7900,117.0,7850.0,122.0,7930.0,8008.0,7843.0,-903.0,-1507.0,-0.599203715992
2016/5/13,call,201605,8100,44.5,8067.0,17.5,8022.0,8075.0,7953.0,-1254.0,-1507.0,-0.832116788321
2016/5/16,call,201605,8000,62.0,8021.0,81.0,8063.0,8085.0,7988.0,-1178.0,-1507.0,-0.781685467817
2016/5/17,call,201605,8100,28.0,8076.0,61.0,8146.0,8152.0,8020.0,-815.0,-1507.0,-0.540809555408
2016/5/18,call,201605,8100,21.0,8093.0,48.0,8149.0,8153.0,8056.0,49.0,-1507.0,0.0325149303251
2016/5/19,call,201605W4,8100,106.0,8118.0,61.0,8033.0,8130.0,8006.0,-581.0,-1507.0,-0.385534173855
2016/5/20,call,201605W4,8000,120.0,8035.0,154.0,8103.0,8125.0,8023.0,-343.0,-1507.0,-0.227604512276
2016/5/23,call,201605W4,8100,84.0,8121.0,251.0,8343.0,8355.0,8051.0,1828.0,-1507.0,1.21300597213
