Date,Open,High,Low,Close,BBandMA2,Di2add,Di2minus,ADX2,RSI6,RSI12,three_openposition,openposition,SMA5,SMA10,Volume,MA5,MA10,DIF12,MACD9,OSC,K,D,AR10,RSV5
2013/6/28,7755,7860,7729,7828,7771.5,58.35,4.62,74.25,0.54,0.43,-3191,143,7682.8,7780.9,121780,117134,106744,-126.61,-102.08,-24.52,0.3,0.2,1.75,0.89
2013/7/1,7818,7916,7811,7903,7865.5,56.05,2.5,82.86,0.62,0.49,941,1849,7737.6,7774,101184,119074,108846,-111.64,-103.99,-7.64,0.43,0.28,1.86,0.96
2013/7/2,7905,7920,7880,7906,7904.5,44.11,1.85,87.4,0.62,0.49,240,1390,7798,7765,69586,101213,104924,-97.06,-102.61,5.55,0.61,0.39,1.83,0.96
2013/7/3,7884,7894,7806,7811,7858.5,19.21,42.57,62.6,0.47,0.43,-1266,-49,7832.6,7744.2,99164,96846,108747,-90.32,-100.15,9.83,0.63,0.47,1.44,0.5
2013/7/4,7839,7864,7802,7842,7826.5,11.3,27.7,52.32,0.52,0.45,-1258,-82,7858,7753.4,90570,96457,107033,-83.45,-96.81,13.36,0.68,0.54,1.53,0.59
2013/7/5,7885,7979,7871,7964,7903,58.18,9.82,61.71,0.66,0.54,2474,110,7885.2,7784,109225,93946,105540,-68.58,-91.16,22.58,0.77,0.62,1.56,0.92
2013/7/8,7955,7964,7820,7830,7897,24.69,24.56,30.99,0.48,0.45,-2786,1403,7870.6,7804.1,117123,97134,108104,-62.81,-85.49,22.68,0.71,0.65,1.1,0.16
2013/7/9,7830,7931,7823,7922,7876,13.25,13.18,15.63,0.57,0.51,4488,2552,7873.8,7835.9,116183,106453,103833,-54.5,-79.3,24.79,0.74,0.68,1.25,0.68
2013/7/10,7938,8017,7921,7959,7940.5,47.73,7.23,44.66,0.61,0.53,7566,1725,7903.4,7868,133445,113309,105078,-42.23,-71.88,29.65,0.76,0.71,1.44,0.73
2013/7/11,8107,8166,8061,8164,8061.5,63.75,2.45,68.63,0.75,0.63,5456,-187,7967.8,7912.9,117871,118769,107613,-18.19,-61.14,42.95,0.84,0.75,1.52,0.99
2013/7/12,8164,8188,8138,8183,8173.5,58.97,1.86,81.26,0.76,0.64,4789,1526,8011.6,7948.4,64591,109843,101894,3.58,-48.2,51.78,0.89,0.8,1.31,0.99
2013/7/15,8141,8238,8135,8216,8199.5,53.77,0.93,88.93,0.77,0.65,5363,3549,8088.8,7979.7,110657,108549,102842,22.86,-33.99,56.84,0.91,0.83,1.31,0.95
2013/7/16,8230,8233,8193,8230,8223,38.74,0.67,92.76,0.78,0.66,6877,7548,8150.4,8012.1,77162,100745,103599,39.31,-19.33,58.64,0.93,0.87,1.24,0.97
2013/7/17,8209,8257,8202,8241,8235.5,40.87,0.38,95.46,0.79,0.66,4280,-64,8206.8,8055.1,49919,84040,98675,52.85,-4.89,57.74,0.94,0.89,1.62,0.92
2013/7/18,8158,8169,8088,8100,8170.5,11.96,52.82,79.27,0.53,0.55,2814,1576,8194,8080.9,99742,80414,99592,53.2,6.73,46.48,0.84,0.88,1.44,0.07
2013/7/19,8059,8073,7953,7957,8028.5,5.07,75.3,83.33,0.37,0.46,-1846,1282,8148.8,8080.2,130696,93635,101739,42.56,13.89,28.67,0.66,0.81,0.97,0.01
2013/7/22,7974,8053,7970,8019,7988,2.89,42.97,85.36,0.46,0.5,1568,257,8109.4,8099.1,85680,88640,98595,36.15,18.35,17.81,0.54,0.72,1.58,0.22
2013/7/23,8068,8156,8060,8134,8076.5,42.7,19.31,61.54,0.58,0.56,2663,-475,8090.2,8120.3,115683,96344,98545,39.16,22.51,16.65,0.56,0.66,1.54,0.6
2013/7/24,8142,8148,8100,8124,8129,30.81,13.93,49.64,0.56,0.56,3111,-13,8066.8,8136.8,77552,101871,92955,41.3,26.27,15.04,0.56,0.63,1.22,0.79
2013/7/25,8100,8158,8056,8108,8116,14.11,29.76,42.65,0.54,0.55,2762,-2192,8068.4,8131.2,101640,102250,91332,41.2,29.25,11.95,0.54,0.6,1.22,0.76
2013/7/26,8109,8183,8088,8099,8103.5,20.24,14.81,29.08,0.53,0.54,286,-3064,8096.8,8122.8,107217,97554,95595,41.42,31.69,9.74,0.52,0.57,1.39,0.61
2013/7/29,8082,8108,8017,8033,8066,10.32,45.81,46.16,0.42,0.49,-569,-3494,8099.6,8104.5,99697,100358,94499,35.59,32.47,3.12,0.44,0.53,1.01,0.1
2013/7/30,8060,8145,8057,8128,8080.5,22.74,20.75,25.36,0.57,0.55,2980,-5369,8098.4,8094.3,97473,96716,96530,35.93,33.16,2.77,0.54,0.53,1.32,0.67
2013/7/31,8120,8133,8046,8049,8088.5,12.29,17.03,20.75,0.45,0.5,-4822,-4925,8083.4,8075.1,89142,99034,100452,32.18,32.96,-0.78,0.5,0.52,1.04,0.19
2013/8/1,8049,8080,8000,8044,8046.5,6.66,35.56,44.59,0.45,0.5,-7953,-4502,8070.6,8069.5,96228,97951,100101,26.7,31.71,-5.01,0.45,0.5,1.14,0.24
2013/8/2,8098,8146,8048,8061,8052.5,37.93,16.41,42.11,0.48,0.51,-5939,-1866,8063,8079.9,115177,99543,98549,25.06,30.38,-5.32,0.41,0.47,1.41,0.42
2013/8/5,8072,8108,8022,8099,8080,19.88,22.99,24.68,0.55,0.54,-1885,-1426,8076.2,8087.9,88505,97305,98831,23.72,29.05,-5.33,0.45,0.46,1.15,0.68
2013/8/6,8059,8075,7972,7991,8045,8.26,32.56,42.1,0.38,0.46,-9561,979,8048.8,8073.6,106562,99123,97919,16.44,26.53,-10.08,0.33,0.42,0.81,0.11
2013/8/7,7912,7939,7845,7847,7919,3.53,63.76,65.81,0.25,0.37,-10069,1633,8008.4,8045.9,98256,100946,99990,-0.44,21.13,-21.57,0.22,0.36,0.81,0.01
2013/8/8,7875,7893,7844,7845,7846,2.55,46.61,77.73,0.25,0.37,-11341,2403,7968.6,8019.6,77382,97176,97564,-14.67,13.97,-28.65,0.15,0.29,0.75,0
2013/8/9,7848,7882,7802,7824,7834.5,1.33,49.41,86.23,0.23,0.36,-10333,3939,7921.2,7992.1,118651,97871,98707,-27.55,5.67,-33.22,0.12,0.23,0.64,0.07
2013/8/12,7848,7882,7820,7858,7841,0.77,28.44,90.49,0.32,0.39,-8194,3943,7873,7974.6,75573,95285,96295,-35.62,-2.59,-33.03,0.14,0.2,0.71,0.21
2013/8/13,7894,7959,7887,7951,7904.5,44.56,11.94,74.12,0.5,0.47,-5196,4254,7865,7956.9,88013,91575,95349,-34.95,-9.06,-25.89,0.23,0.21,0.66,0.95
2013/8/14,7959,7960,7888,7927,7939,25.02,6.53,66.35,0.46,0.46,-6685,8045,7881,7944.7,86574,89239,95092,-34.94,-14.24,-20.7,0.28,0.23,0.64,0.79
2013/8/15,7843,7878,7805,7859,7893,9.87,43.77,64.77,0.37,0.41,-7599,6637,7883.8,7926.2,90020,91766,94471,-40.54,-19.5,-21.04,0.25,0.24,0.66,0.36
2013/8/16,7809,7944,7800,7914,7886.5,31.03,18.02,45.65,0.47,0.46,-4884,5779,7901.8,7911.5,135604,95157,96514,-41.06,-23.81,-17.25,0.3,0.26,0.92,0.71
2013/8/19,7878,7903,7855,7886,7900,20.94,12.16,36.09,0.43,0.44,-5479,8280,7907.4,7890.2,76711,95384,95335,-41.83,-27.41,-14.42,0.38,0.3,0.96,0.54
2013/8/20,7850,7920,7800,7806,7846,9.01,31.34,45.71,0.33,0.39,-8337,7726,7878.4,7871.7,122385,102259,96917,-45.91,-31.11,-14.8,0.27,0.29,1.2,0.04
2013/8/22,7700,7823,7695,7813,7809.5,4.07,59.15,66.42,0.34,0.39,-7843,1896,7855.6,7868.3,60397,97023,93131,-52.33,-35.36,-16.97,0.33,0.3,1.75,0.47
2013/8/23,7760,7816,7753,7784,7798.5,2.64,38.41,76.77,0.31,0.38,-4322,1914,7840.6,7862.2,87872,96594,94180,-56.9,-39.67,-17.24,0.33,0.31,2.04,0.36
2013/8/26,7818,7844,7787,7823,7803.5,20.27,23.03,41.57,0.41,0.42,-3333,3268,7822.4,7862.1,77414,84956,90056,-57.05,-43.14,-13.9,0.38,0.33,2.12,0.57
2013/8/27,7802,7818,7747,7756,7789.5,10.06,37.94,49.82,0.31,0.37,-2256,3270,7796.4,7851.9,84175,86449,90917,-60.5,-46.61,-13.88,0.33,0.33,1.86,0.27
2013/8/28,7699,7781,7678,7777,7766.5,4.25,54.7,67.69,0.37,0.39,675,2293,7790.6,7834.5,108500,83672,92965,-63.79,-50.05,-13.74,0.34,0.34,1.84,0.6
2013/8/29,7798,7900,7788,7894,7835.5,57.86,23,55.4,0.59,0.5,4366,1027,7806.8,7831.2,106632,92919,94971,-56.41,-51.32,-5.09,0.5,0.39,2.69,0.97
2013/8/30,7898,7983,7880,7972,7933,69.05,11.67,63.24,0.68,0.56,818,-1575,7844.4,7842.5,101116,95567,96081,-43.38,-49.73,6.35,0.65,0.48,3.14,0.96
2013/9/2,7964,8025,7956,8018,7995,65.8,7.03,71.97,0.72,0.59,2680,-2491,7883.4,7852.9,87835,97652,91304,-28.49,-45.48,16.99,0.76,0.57,2.83,0.98
2013/9/3,8038,8079,8025,8052,8035,75.18,4.13,80.78,0.75,0.61,1945,-61,7942.6,7869.5,83489,97514,91982,-12.69,-38.92,26.24,0.82,0.66,3.04,0.93
2013/9/4,8028,8074,8005,8071,8061.5,38.88,16.13,61.06,0.77,0.62,2933,1227,8001.4,7896,88373,93489,88580,0.09,-31.12,31.21,0.87,0.73,3.34,0.97
2013/9/5,8091,8141,8071,8129,8100,67,8.15,69.69,0.82,0.66,4149,918,8048.4,7927.6,98558,91874,92396,15.07,-21.88,36.95,0.91,0.79,2.74,0.95
2013/9/6,8129,8153,8120,8140,8134.5,57.26,5.56,76,0.82,0.67,6046,308,8082,7963.2,61960,84043,89805,28.29,-11.85,40.14,0.93,0.83,2.56,0.93
2013/9/9,8150,8184,8095,8159,8149.5,43.09,2.05,83.47,0.84,0.68,6344,70,8110.2,7996.8,100993,86675,92163,39.2,-1.64,40.84,0.94,0.87,2.33,0.86
2013/9/10,8189,8220,8136,8170,8164.5,42.96,0.93,89.61,0.85,0.68,7968,-502,8133.8,8038.2,101742,90325,93920,49.28,8.55,40.73,0.92,0.89,2.42,0.77
2013/9/11,8199,8200,8131,8187,8178.5,22.69,3.91,80.1,0.86,0.7,6265,168,8157,8079.2,110597,94770,94130,56.79,18.2,38.6,0.91,0.89,1.71,0.78
2013/9/12,8187,8217,8164,8193,8190,26.63,2.27,82.2,0.87,0.7,8891,1976,8169.8,8109.1,90528,93164,92519,63.27,27.21,36.06,0.91,0.9,1.39,0.78
2013/9/13,8198,8215,8146,8147,8170,12.72,14.71,44.74,0.65,0.63,6408,1824,8171.2,8126.6,71727,95117,89580,65.39,34.85,30.54,0.83,0.87,1.03,0.42
2013/9/14,8178,8179,8148,8162,8154.5,8.57,9.91,26.01,0.68,0.64,6477,417,8171.8,8141,32151,81349,84012,66.22,41.12,25.1,0.79,0.85,0.79,0.35
2013/9/16,8214,8259,8197,8247,8204.5,57.66,3.33,57.55,0.8,0.7,6141,-2836,8187.2,8160.5,81309,77262,83794,72.09,47.32,24.77,0.84,0.85,0.8,0.91
2013/9/17,8217,8242,8209,8240,8243.5,37.92,2.19,73.32,0.77,0.69,6397,-869,8197.8,8177.4,61438,67431,81100,75.48,52.95,22.53,0.86,0.85,0.77,0.83
2013/9/18,8255,8268,8223,8238,8239,46.81,1.21,84.14,0.76,0.69,2513,-1255,8206.8,8188.3,44188,58163,75663,77.99,57.96,20.04,0.85,0.85,0.64,0.75
2013/9/23,8185,8269,8180,8257,8247.5,16.89,31.32,57.03,0.79,0.71,6950,-69,8228.8,8200,72601,58337,76727,79,62.17,16.83,0.87,0.85,0.82,0.9
2013/9/24,8251,8273,8221,8267,8262,12.96,17.93,36.56,0.81,0.71,7329,668,8249.8,8210.8,72399,66387,73868,80.18,65.77,14.41,0.9,0.87,0.85,0.94
2013/9/25,8250,8258,8222,8233,8250,7.45,10.3,26.32,0.62,0.65,5869,2676,8247,8217.1,69047,63935,70599,78.56,68.33,10.23,0.83,0.86,0.84,0.57
2013/9/26,8220,8241,8156,8181,8207,2.86,51.81,57.93,0.44,0.56,5660,2495,8235.2,8216.5,89062,69459,68445,72.66,69.19,3.47,0.64,0.78,0.92,0.21
2013/9/27,8190,8207,8176,8182,8181.5,1.97,35.74,73.74,0.44,0.57,6386,2000,8224,8215.4,53228,71267,64715,66.97,68.75,-1.78,0.52,0.7,0.9,0.22
2013/9/30,8114,8156,8083,8121,8151.5,0.66,74.42,85.99,0.3,0.48,6932,779,8196.8,8212.8,96072,75962,67150,56.45,66.29,-9.84,0.41,0.6,1.07,0.2
2013/10/1,8153,8175,8138,8149,8135,15.17,43.14,66.98,0.41,0.52,5011,266,8173.2,8211.5,72550,75992,71189,50.15,63.06,-12.91,0.39,0.53,1.23,0.38
2013/10/2,8185,8192,8157,8159,8154,24.94,25.84,34.38,0.44,0.53,7529,-787,8158.4,8202.7,66374,75457,69696,45.77,59.6,-13.84,0.39,0.49,1.02,0.48
2013/10/3,8172,8385,8171,8377,8268,73.8,4.96,60.9,0.79,0.71,9232,-3625,8197.6,8216.4,121376,81920,75690,54.63,58.61,-3.98,0.59,0.52,1.81,0.97
2013/10/4,8357,8393,8345,8366,8371.5,59.2,3.69,74.58,0.76,0.7,3980,-3931,8234.4,8229.2,76363,86547,78907,64.14,59.71,4.43,0.7,0.58,2.07,0.91
2013/10/7,8367,8370,8296,8325,8345.5,33.11,31.25,38.74,0.65,0.64,2742,-1625,8275.2,8236,68526,81038,78500,67.79,61.33,6.46,0.72,0.63,1.33,0.73
2013/10/8,8302,8383,8291,8373,8349,23.19,14.91,30.23,0.71,0.68,4902,-1779,8320,8246.6,86038,83735,79864,71.96,63.46,8.5,0.79,0.68,1.64,0.92
2013/10/9,8324,8377,8319,8338,8355.5,13.97,8.99,25.98,0.62,0.63,3021,-3374,8355.8,8257.1,72882,85037,80247,73.44,65.45,7.99,0.8,0.72,1.96,0.75
2013/10/11,8439,8450,8355,8361,8349.5,44.98,3.55,55.68,0.66,0.65,1999,-851,8352.6,8275.1,95865,79935,80927,76.86,67.73,9.12,0.79,0.74,1.78,0.44
2013/10/14,8345,8348,8273,8294,8327.5,23.05,47.25,45.06,0.5,0.56,-1146,-2900,8338.2,8286.3,94880,83638,85093,72.32,68.65,3.67,0.69,0.73,1.43,0.12
2013/10/15,8359,8385,8338,8355,8324.5,31.89,23.53,30.07,0.6,0.61,-2381,-3311,8344.2,8309.7,86777,87288,84163,72.4,69.4,3,0.69,0.71,1.42,0.46
2013/10/16,8372,8377,8340,8345,8350,22.64,16.71,22.58,0.58,0.6,-418,-2969,8338.6,8329.3,36523,77385,80560,71.13,69.75,1.38,0.67,0.7,1.3,0.41
2013/10/17,8380,8422,8356,8364,8354.5,42.22,7.57,46.09,0.61,0.62,-1274,-1591,8343.8,8349.8,76826,78174,81606,71.29,70.05,1.23,0.62,0.67,1.42,0.51
2013/10/18,8382,8429,8373,8417,8390.5,27.12,3.94,60.37,0.7,0.66,2300,-1004,8355,8353.8,71072,73216,76575,73.2,70.68,2.51,0.68,0.67,0.9,0.92
2013/10/21,8441,8445,8393,8400,8408.5,28.71,2.23,72.99,0.64,0.63,768,1205,8376.2,8357.2,59834,66206,74922,73.9,71.33,2.57,0.69,0.68,0.73,0.58
2013/10/22,8377,8423,8352,8416,8408,13.13,32.35,57.62,0.67,0.65,4013,-168,8388.4,8366.3,75663,63984,75636,72.99,71.66,1.33,0.73,0.7,0.96,0.72
2013/10/23,8436,8440,8340,8359,8387.5,15.47,12.8,33.54,0.5,0.57,-2014,995,8391.2,8364.9,95797,75838,76612,69.27,71.18,-1.91,0.65,0.68,0.58,0.18
2013/10/24,8348,8400,8326,8393,8376,8.16,15.69,32.54,0.58,0.6,1207,-373,8397,8370.4,78189,76111,77143,65.84,70.11,-4.27,0.67,0.68,0.55,0.56
2013/10/25,8353,8366,8291,8320,8356.5,3.55,26.22,54.35,0.41,0.51,-2541,799,8377.6,8366.3,98615,81620,77418,58.12,67.71,-9.59,0.51,0.62,0.59,0.19
2013/10/28,8320,8410,8320,8389,8354.5,26.2,13.12,43.8,0.56,0.58,1183,-208,8375.4,8375.8,73935,84440,75323,55.62,65.3,-9.68,0.55,0.6,0.97,0.66
2013/10/29,8362,8435,8359,8408,8398.5,29.26,7.12,52.33,0.59,0.59,5425,-816,8373.8,8381.1,98283,88964,76474,55.06,63.25,-8.19,0.62,0.6,1.17,0.79
2013/10/30,8424,8460,8405,8440,8424,35.71,4.28,65.46,0.64,0.62,7421,-138,8390,8390.6,75193,84843,80341,56.68,61.93,-5.25,0.71,0.64,1.32,0.88
2013/10/31,8422,8465,8408,8429,8434.5,23.53,2.35,73.66,0.61,0.6,11601,-117,8397.2,8397.1,77387,84683,80397,57.03,60.95,-3.92,0.74,0.67,1.37,0.79
2013/11/1,8457,8476,8372,8391,8410,8.88,22.44,58.49,0.5,0.55,6183,853,8411.4,8394.5,101517,85263,83441,54.64,59.69,-5.05,0.67,0.67,1.02,0.46
2013/11/4,8360,8369,8313,8338,8364.5,4.59,48.13,70.54,0.39,0.49,1035,1557,8401.2,8388.3,81711,86818,85629,46.72,57.1,-10.38,0.53,0.62,1.03,0.15
2013/11/5,8326,8353,8255,8267,8302.5,2.07,54.19,81.58,0.29,0.42,-1720,825,8373,8373.4,99344,87030,87997,35.67,52.81,-17.14,0.37,0.54,0.87,0.05
2013/11/6,8281,8288,8231,8269,8268,1.27,49.49,88.3,0.29,0.43,-3755,1438,8338.8,8364.4,86347,89261,87052,24.92,47.23,-22.32,0.3,0.46,0.99,0.16
2013/11/7,8266,8279,8224,8258,8263.5,0.72,33.71,92.05,0.28,0.41,-5358,1008,8304.6,8350.9,74161,88616,86649,15.45,40.88,-25.43,0.25,0.39,0.84,0.13
2013/11/8,8230,8269,8211,8224,8241,0.38,28.35,94.7,0.23,0.38,-7466,-1802,8271.2,8341.3,77595,83832,84547,6.04,33.91,-27.87,0.18,0.32,1.02,0.08
2013/11/11,8230,8236,8179,8195,8209.5,0.2,41.77,96.88,0.19,0.36,-12247,-1976,8242.6,8321.9,74493,82388,84603,-3.85,26.36,-30.21,0.14,0.26,0.68,0.09
2013/11/12,8225,8247,8172,8215,8205,8.29,18.39,67.36,0.28,0.39,-14078,-2623,8232.2,8302.6,83476,79214,83122,-10.69,18.95,-29.63,0.14,0.22,0.49,0.37
2013/11/13,8186,8193,8101,8107,8161,3.07,46.03,77.43,0.17,0.3,-17414,-1671,8199.8,8269.3,90870,80119,84690,-22.72,10.62,-33.33,0.1,0.18,0.37,0.03
2013/11/14,8143,8157,8085,8124,8115.5,1.71,35.48,84.12,0.23,0.33,-18104,-1929,8173,8238.8,85513,82389,85503,-32.24,2.04,-34.28,0.11,0.16,0.29,0.21
2013/11/15,8177,8214,8148,8161,8142.5,34.1,16.84,59,0.35,0.38,-16017,-1075,8160.4,8215.8,93361,85543,84687,-35.47,-5.46,-30.01,0.17,0.16,0.36,0.47
2013/11/18,8194,8223,8178,8189,8175,25.87,9.77,52.1,0.43,0.42,-10998,13,8159.2,8200.9,76515,85947,84168,-35.7,-11.51,-24.19,0.28,0.2,0.42,0.64
2013/11/19,8224,8256,8208,8246,8217.5,37,5.12,63.9,0.57,0.49,-3573,-82,8165.4,8198.8,81106,85473,82344,-31.94,-15.59,-16.35,0.47,0.29,0.49,0.94
2013/11/20,8230,8258,8216,8219,8232.5,24.95,3.21,70.56,0.5,0.46,-8295,615,8187.8,8193.8,36809,74661,77390,-29.51,-18.38,-11.13,0.55,0.38,0.59,0.77
2013/11/21,8166,8170,8062,8078,8148.5,6.58,73.08,77.02,0.29,0.35,-14657,1444,8178.6,8175.8,96488,76856,79623,-37.72,-22.24,-15.47,0.4,0.38,0.49,0.08
2013/11/22,8078,8110,8076,8087,8082.5,4.99,55.41,80.25,0.31,0.36,-13045,1458,8163.8,8162.1,55847,69353,77448,-44.28,-26.65,-17.63,0.31,0.36,0.49,0.13
2013/11/25,8145,8218,8142,8192,8139.5,55.39,19.35,64.24,0.52,0.47,-7301,1073,8164.4,8161.8,77378,69526,77736,-41.26,-29.57,-11.68,0.43,0.38,0.73,0.66
2013/11/26,8166,8277,8154,8245,8218.5,51.31,8.71,67.61,0.6,0.52,-50,963,8164.2,8164.8,100277,73360,79416,-34.89,-30.64,-4.25,0.57,0.44,1.08,0.85
2013/11/27,8236,8300,8232,8297,8271,44.7,5.42,73,0.66,0.56,4630,2090,8179.8,8183.8,73671,80732,77697,-25.41,-29.59,4.18,0.71,0.53,1.64,0.99
2013/11/28,8350,8392,8338,8377,8337,71.49,2.63,82.95,0.74,0.62,5318,2979,8239.6,8209.1,73050,76045,76450,-10.56,-25.79,15.22,0.79,0.62,2.13,0.95
2013/11/29,8375,8428,8372,8425,8401,68.77,1.64,89.14,0.77,0.65,8922,3214,8307.2,8235.5,65787,78033,73693,4.51,-19.73,24.23,0.86,0.7,2.52,0.99
2013/12/2,8431,8447,8391,8411,8418,53.79,0.93,92.86,0.74,0.63,8177,4658,8351,8257.7,73323,77222,73374,16.46,-12.49,28.95,0.87,0.76,2.17,0.88
2013/12/3,8392,8424,8378,8408,8409.5,31.52,12.25,68.45,0.73,0.63,7625,4351,8383.6,8273.9,65908,70348,71854,24.8,-5.03,29.83,0.88,0.8,2.19,0.82
2013/12/4,8375,8449,8372,8434,8421,32.07,5.13,70.43,0.76,0.65,6243,2624,8411,8295.4,93441,74302,77517,32.47,2.47,30,0.91,0.83,2.54,0.86
2013/12/5,8423,8443,8352,8378,8406,13.51,14.88,37.62,0.59,0.58,1465,3095,8411.2,8325.4,100533,79798,77922,35.35,9.04,26.31,0.86,0.84,3.15,0.27
2013/12/6,8377,8409,8354,8384,8381,7.95,8.76,21.21,0.6,0.58,1681,3264,8403,8355.1,77433,82128,80080,36.81,14.6,22.21,0.83,0.84,2.79,0.33
2013/12/9,8455,8495,8445,8456,8420,51.35,3.29,54.58,0.71,0.64,-3,4425,8412,8381.5,76944,82852,80037,43.94,20.47,23.47,0.84,0.84,2.52,0.73
2013/12/10,8431,8458,8427,8454,8455,38.08,17.45,45.86,0.71,0.64,1244,4127,8421.2,8402.4,55279,80726,75537,47.84,25.94,21.9,0.81,0.83,2.17,0.71
2013/12/11,8458,8510,8422,8432,8443,50.58,7.07,60.67,0.63,0.61,702,2949,8420.8,8415.9,110731,84184,79243,50.42,30.84,19.58,0.71,0.79,1.8,0.51
2013/12/12,8390,8406,8358,8392,8412,25.28,46.79,45.25,0.51,0.56,-166,1183,8423.6,8417.4,85000,81077,80438,46.91,34.05,12.86,0.56,0.71,1.53,0.24
2013/12/13,8359,8404,8352,8396,8394,14.85,32.24,41.09,0.52,0.56,-3100,1889,8426,8414.5,78852,81361,81744,43.63,35.97,7.66,0.46,0.63,1.48,0.28
2013/12/16,8375,8385,8325,8334,8365,6.98,35.31,54.04,0.37,0.48,-5810,876,8401.6,8406.8,95020,84976,83914,37.17,36.21,0.97,0.32,0.53,1.39,0.05
2013/12/17,8383,8385,8358,8361,8347.5,3.96,20.05,60.51,0.45,0.52,-6482,-700,8383,8402.1,57370,85395,83060,33.43,35.65,-2.23,0.28,0.45,1.22,0.19
2013/12/18,8380,8380,8338,8338,8349.5,2.32,31.51,73.41,0.4,0.49,-7786,-83,8364.2,8392.5,31195,69487,76836,28.69,34.26,-5.57,0.21,0.37,0.81,0.16
2013/12/19,8392,8431,8371,8392,8365,36.36,11.09,63.33,0.55,0.55,-6325,206,8364.2,8393.9,83798,69247,75162,28.49,33.11,-4.62,0.26,0.33,1.05,0.63
2013/12/20,8391,8428,8382,8414,8403,22.15,6.76,58.29,0.6,0.57,-2470,350,8367.8,8396.9,63180,66113,73737,29.04,32.29,-3.25,0.33,0.33,1.14,0.84
2013/12/23,8449,8495,8445,8475,8444.5,57.22,2.84,74.41,0.71,0.63,-3395,473,8396,8398.8,53452,57799,71388,34.17,32.67,1.5,0.49,0.39,1.19,0.87
2013/12/24,8480,8487,8462,8481,8478,42.16,2.1,82.47,0.72,0.63,-256,1510,8420,8401.5,34318,53189,69292,38.21,33.78,4.44,0.63,0.47,1.04,0.91
2013/12/25,8500,8504,8488,8500,8490.5,52.52,1.41,88.62,0.75,0.65,897,2052,8452.4,8408.3,28150,52580,61034,42.56,35.53,7.03,0.75,0.56,0.94,0.97
2013/12/26,8510,8514,8483,8501,8500.5,43.04,0.75,92.59,0.75,0.65,1043,2791,8474.2,8419.2,30200,41860,55554,45.62,37.55,8.07,0.81,0.64,0.9,0.9
2013/12/27,8496,8550,8490,8543,8522,53.97,0.27,95.8,0.81,0.69,2652,2783,8500,8433.9,56418,40508,53310,50.04,40.05,9.99,0.86,0.72,0.95,0.93
2013/12/30,8549,8637,8546,8624,8583.5,79.77,0.09,97.79,0.88,0.75,3071,3318,8529.8,8462.9,70122,43842,50820,59,43.84,15.17,0.89,0.78,1.68,0.93
2013/12/31,8650,8664,8622,8633,8628.5,73.98,0.06,98.82,0.89,0.75,1584,3059,8560.2,8490.1,51329,47244,50216,67.77,48.63,19.15,0.89,0.82,1.72,0.83
2014/1/2,8644,8649,8585,8616,8624.5,34.57,30.82,52.27,0.8,0.72,4856,3732,8583.4,8517.9,70152,55644,54112,72.15,53.33,18.82,0.87,0.83,1.59,0.73
2014/1/3,8595,8597,8530,8542,8579,14.22,50.33,54.11,0.53,0.6,-2268,2526,8591.6,8532.9,82686,66141,54001,69.68,56.6,13.08,0.73,0.8,1.13,0.3
2014/1/6,8539,8561,8503,8526,8534,7.92,48.66,63.05,0.49,0.57,-4382,821,8588.2,8544.1,81494,71157,55832,65.05,58.29,6.76,0.59,0.73,0.95,0.14
2014/1/7,8528,8575,8525,8550,8538,16.61,27.6,43.95,0.56,0.6,-4944,-657,8573.4,8551.6,76176,72367,58105,62.36,59.11,3.26,0.52,0.66,0.96,0.29
2014/1/8,8556,8599,8550,8584,8567,31.47,14.93,39.8,0.63,0.63,-5422,886,8563.6,8561.9,69802,76062,61653,61.87,59.66,2.22,0.53,0.62,1.16,0.55
2014/1/9,8565,8573,8514,8528,8556,13.61,35.64,42.26,0.47,0.55,-9830,1526,8546,8564.7,99558,81943,68794,57.32,59.19,-1.87,0.43,0.55,1.01,0.26
2014/1/10,8523,8548,8516,8541,8534.5,8.96,23.47,43.48,0.51,0.56,-7058,959,8545.8,8568.7,63745,78155,72148,53.16,57.98,-4.83,0.36,0.49,1.17,0.4
2014/1/13,8598,8629,8566,8571,8556,63.18,8.15,60.31,0.58,0.6,-8095,1667,8554.8,8571.5,95870,81030,76093,53.1,57.01,-3.91,0.38,0.45,0.98,0.5
2014/1/14,8530,8559,8514,8547,8559,34.24,46.21,37.6,0.51,0.56,-8285,2709,8554.2,8563.8,73027,80400,76384,49.06,55.42,-6.36,0.36,0.42,0.75,0.29
2014/1/15,8570,8613,8563,8610,8578.5,58.73,22.42,41.17,0.65,0.63,-4984,1994,8559.4,8561.5,52535,76947,76505,49.9,54.31,-4.41,0.52,0.45,0.9,0.83
2014/1/16,8650,8662,8610,8618,8614,74.63,12.38,56.36,0.67,0.63,-6680,2577,8577.4,8561.7,65354,70106,76025,52.22,53.9,-1.67,0.59,0.5,1,0.7
2014/1/17,8610,8625,8577,8604,8611,40.85,37.89,30.06,0.61,0.61,-8643,2541,8590,8567.9,76169,72591,75373,51.49,53.42,-1.92,0.59,0.53,1.19,0.61
2014/1/20,8585,8634,8571,8623,8613.5,26.43,17.32,25.44,0.66,0.63,-6282,3145,8600.4,8577.6,69809,67379,74205,51.15,52.96,-1.81,0.64,0.57,1.45,0.74
