Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,RSV9
2013/4/23,7942,7951,7896,7926,7876.2,7824.3,7837.9,7855.7,79418,89223,88253,1.03,-15.46,16.49,0.73,0.58,0.63,0.57,0.82
2013/4/24,7967,8015,7949,7992,7913,7850.9,7845,7862,110367,99747,93366,12.13,-9.94,22.07,0.8,0.65,0.71,0.62,0.93
2013/4/25,7976,8009,7970,8005,7964,7869.8,7853.5,7866.88,71490,93086,92042,21.51,-3.65,25.16,0.85,0.72,0.72,0.62,0.97
2013/4/26,8010,8066,7996,7997,7975,7891.1,7860.25,7871.77,94160,83935,95021,29.95,3.07,26.88,0.84,0.76,0.7,0.62,0.82
2013/4/29,8010,8042,8001,8021,7988.2,7917.1,7869.15,7876.32,62673,83622,90376,36.8,9.82,26.98,0.85,0.79,0.73,0.63,0.88
2013/4/30,8067,8122,8062,8098,8022.6,7949.4,7877.9,7882.58,79288,83596,86410,47.63,17.38,30.25,0.88,0.82,0.8,0.68,0.94
2013/5/2,8083,8127,8083,8119,8048,7980.5,7887.95,7889.85,63345,74191,86969,56.93,25.29,31.64,0.91,0.85,0.82,0.7,0.98
2013/5/3,8139,8174,8119,8140,8075,8019.5,7899.8,7898.02,82194,76332,84709,66.06,33.44,32.61,0.9,0.87,0.84,0.71,0.88
2013/5/6,8200,8209,8154,8168,8109.2,8042.1,7911.4,7905.37,67723,71045,77490,74.97,41.75,33.22,0.89,0.88,0.86,0.73,0.87
2013/5/7,8180,8187,8150,8174,8139.8,8064,7933.25,7911.4,61199,70750,77186,80.82,49.56,31.26,0.88,0.88,0.86,0.73,0.87
2013/5/8,8188,8302,8186,8269,8174,8098.3,7961.3,7919.28,130480,80988,82292,91.28,57.91,33.38,0.89,0.88,0.92,0.78,0.9
2013/5/9,8301,8330,8290,8313,8212.8,8130.4,7990.65,7927.07,83971,85113,79652,102.82,66.89,35.94,0.91,0.89,0.93,0.8,0.95
2013/5/10,8294,8312,8280,8309,8246.6,8160.8,8015.3,7934.57,65770,81829,79080,109.98,75.51,34.47,0.92,0.9,0.91,0.79,0.94
2013/5/13,8311,8314,8229,8260,8265,8187.1,8039.1,7939.92,100298,88344,79694,111.4,82.69,28.71,0.86,0.89,0.72,0.71,0.74
2013/5/14,8280,8307,8244,8272,8284.6,8212.2,8064.65,7946.1,98400,95784,83267,111.88,88.53,23.36,0.83,0.87,0.73,0.72,0.77
2013/5/15,8299,8311,8260,8303,8291.4,8232.7,8091.05,7952.8,61581,82004,81496,112.62,93.34,19.28,0.84,0.86,0.77,0.74,0.87
2013/5/16,8325,8440,8320,8423,8313.4,8263.1,8121.8,7960.92,122633,89736,87425,120.47,98.77,21.7,0.88,0.86,0.87,0.8,0.94
2013/5/17,8405,8423,8386,8401,8331.8,8289.2,8154.35,7968.3,60464,88675,85252,125.35,104.08,21.26,0.87,0.87,0.8,0.76,0.87
2013/5/20,8398,8401,8341,8386,8357,8311,8176.55,7974.37,74722,83560,85952,125.81,108.43,17.38,0.84,0.86,0.74,0.74,0.79
2013/5/21,8380,8441,8357,8390,8380.6,8332.6,8198.3,7981.72,102289,84338,90061,126.01,111.94,14.06,0.82,0.84,0.75,0.74,0.76
2013/5/22,8435,8449,8392,8396,8399.2,8345.3,8221.8,7989.13,82669,88555,85280,125.83,114.72,11.11,0.8,0.83,0.76,0.75,0.76
2013/5/23,8337,8355,8210,8213,8357.2,8335.3,8232.85,7992.82,140140,92057,90897,111.45,114.07,-2.62,0.54,0.73,0.33,0.5,0.01
2013/5/24,8238,8248,8146,8220,8321,8326.4,8243.6,7997.47,102660,100496,94586,95.78,110.41,-14.63,0.44,0.63,0.35,0.51,0.24
2013/5/27,8184,8268,8184,8257,8295.2,8326.1,8256.6,8003.7,86472,102846,93203,85.05,105.34,-20.29,0.41,0.56,0.44,0.55,0.37
2013/5/28,8268,8283,8245,8257,8268.6,8324.6,8268.4,8010,69512,96291,90314,77.18,99.71,-22.52,0.4,0.51,0.44,0.55,0.37
2013/5/29,8257,8345,8246,8315,8252.4,8325.8,8279.25,8016.32,106194,100996,94776,73.71,94.51,-20.79,0.45,0.49,0.57,0.6,0.56
2013/5/30,8304,8304,8204,8230,8255.8,8306.5,8284.8,8022.75,121294,97226,94642,65.11,88.63,-23.52,0.39,0.46,0.4,0.5,0.28
2013/5/31,8277,8342,8226,8242,8260.2,8290.6,8289.9,8028.27,125054,101705,101101,59.3,82.76,-23.46,0.37,0.43,0.43,0.52,0.32
2013/6/3,8100,8205,8092,8191,8247,8271.1,8291.05,8032.37,107007,105812,104329,46.64,75.54,-28.9,0.34,0.4,0.35,0.46,0.28
2013/6/4,8223,8228,8150,8162,8228,8248.3,8290.45,8036.08,92115,110333,103312,36.64,67.76,-31.12,0.31,0.37,0.31,0.44,0.27
2013/6/5,8130,8196,8124,8146,8194.2,8223.3,8284.3,8038.38,90608,107216,104106,26.6,59.52,-32.93,0.28,0.34,0.28,0.42,0.21
2013/6/6,8098,8129,8061,8102,8168.6,8212.2,8273.75,8039.38,116805,106318,101772,14.08,50.44,-36.36,0.24,0.3,0.23,0.38,0.14
2013/6/7,8081,8110,8049,8087,8137.6,8198.9,8262.65,8040.87,99118,101131,101418,2.89,40.93,-38.04,0.2,0.27,0.21,0.37,0.13
2013/6/10,8142,8185,8128,8147,8128.8,8187.9,8257,8043.5,88305,97390,101601,-0.44,32.65,-33.09,0.24,0.26,0.42,0.45,0.33
2013/6/11,8135,8157,8107,8126,8121.6,8174.8,8249.7,8046.43,78773,94722,102527,-4.86,25.15,-30.01,0.25,0.26,0.38,0.43,0.26
2013/6/13,8050,8055,7931,7932,8078.8,8136.5,8231.15,8046.82,127540,102108,104662,-21.55,15.81,-37.36,0.17,0.23,0.18,0.29,0
2013/6/14,7983,7985,7905,7921,8042.6,8105.6,8206.05,8048.97,91743,97096,101707,-36.74,5.3,-42.04,0.13,0.19,0.17,0.29,0.05
2013/6/17,7923,7982,7920,7972,8019.6,8078.6,8184.6,8051.32,80161,93304,97218,-45.94,-4.95,-40.99,0.15,0.18,0.31,0.35,0.21
2013/6/18,7971,8011,7937,7996,7989.4,8059.1,8165.1,8054.67,108806,97405,97397,-50.75,-14.11,-36.64,0.21,0.19,0.36,0.38,0.31
2013/6/19,8005,8038,7987,8019,7968,8044.8,8146.55,8058.38,60936,93837,94280,-51.49,-21.59,-29.91,0.27,0.22,0.42,0.41,0.41
2013/6/20,7795,7819,7739,7750,7931.6,8005.2,8114.25,8057.98,107714,89872,95990,-71.53,-31.57,-39.95,0.19,0.21,0.19,0.26,0.02
2013/6/21,7600,7680,7589,7658,7879,7960.8,8086.5,8054.78,124153,96354,96725,-95.84,-44.43,-51.42,0.17,0.19,0.15,0.23,0.12
2013/6/24,7628,7663,7602,7629,7810.4,7915,8056.95,8051.35,91483,98618,95961,-115.04,-58.55,-56.49,0.13,0.17,0.14,0.22,0.07
2013/6/25,7613,7683,7580,7604,7732,7860.7,8024.3,8047.05,158891,108635,103020,-129.8,-72.8,-57,0.11,0.15,0.13,0.21,0.05
2013/6/26,7650,7689,7609,7638,7655.8,7811.9,7993.35,8043.63,121002,120649,107243,-137.84,-85.81,-52.03,0.11,0.14,0.22,0.25,0.13
2013/6/27,7735,7746,7700,7715,7648.8,7790.2,7963.35,8040.17,92515,117609,103740,-136.54,-95.95,-40.58,0.17,0.15,0.37,0.33,0.29
2013/6/28,7755,7860,7729,7828,7682.8,7780.9,7943.25,8038.67,121780,117134,106744,-126.61,-102.08,-24.52,0.3,0.2,0.54,0.43,0.54
2013/7/1,7818,7916,7811,7903,7737.6,7774,7926.3,8038.67,101184,119074,108846,-111.64,-103.99,-7.64,0.43,0.28,0.62,0.49,0.71
2013/7/2,7905,7920,7880,7906,7798,7765,7912.05,8038.17,69586,101213,104924,-97.06,-102.61,5.55,0.61,0.39,0.62,0.49,0.96
2013/7/3,7884,7894,7806,7811,7832.6,7744.2,7894.5,8039.4,99164,96846,108747,-90.32,-100.15,9.83,0.63,0.47,0.47,0.43,0.68
2013/7/4,7839,7864,7802,7842,7858,7753.4,7879.3,8041.63,90570,96457,107033,-83.45,-96.81,13.36,0.68,0.54,0.52,0.45,0.77
2013/7/5,7885,7979,7871,7964,7885.2,7784,7872.4,8045.6,109225,93946,105540,-68.58,-91.16,22.58,0.77,0.62,0.66,0.54,0.96
2013/7/8,7955,7964,7820,7830,7870.6,7804.1,7859.55,8045.83,117123,97134,108104,-62.81,-85.49,22.68,0.71,0.65,0.48,0.45,0.6
2013/7/9,7830,7931,7823,7922,7873.8,7835.9,7848.3,8048.13,116183,106453,103833,-54.5,-79.3,24.79,0.74,0.68,0.57,0.51,0.8
2013/7/10,7938,8017,7921,7959,7903.4,7868,7839.95,8051.43,133445,113309,105078,-42.23,-71.88,29.65,0.76,0.71,0.61,0.53,0.8
2013/7/11,8107,8166,8061,8164,7967.8,7912.9,7851.55,8057.92,117871,118769,107613,-18.19,-61.14,42.95,0.84,0.75,0.75,0.63,0.99
2013/7/12,8164,8188,8138,8183,8011.6,7948.4,7864.65,8064.17,64591,109843,101894,3.58,-48.2,51.78,0.89,0.8,0.76,0.64,0.99
2013/7/15,8141,8238,8135,8216,8088.8,7979.7,7876.85,8071.93,110657,108549,102842,22.86,-33.99,56.84,0.91,0.83,0.77,0.65,0.95
2013/7/16,8230,8233,8193,8230,8150.4,8012.1,7888.55,8076.73,77162,100745,103599,39.31,-19.33,58.64,0.93,0.87,0.78,0.66,0.98
2013/7/17,8209,8257,8202,8241,8206.8,8055.1,7899.65,8081.5,49919,84040,98675,52.85,-4.89,57.74,0.94,0.89,0.79,0.66,0.96
2013/7/18,8158,8169,8088,8100,8194,8080.9,7917.15,8084.4,99742,80414,99592,53.2,6.73,46.48,0.84,0.88,0.53,0.55,0.64
2013/7/19,8059,8073,7953,7957,8148.8,8080.2,7932.1,8083.82,130696,93635,101739,42.56,13.89,28.67,0.66,0.81,0.37,0.46,0.31
2013/7/22,7974,8053,7970,8019,8109.4,8099.1,7951.6,8084.05,85680,88640,98595,36.15,18.35,17.81,0.54,0.72,0.46,0.5,0.29
2013/7/23,8068,8156,8060,8134,8090.2,8120.3,7978.1,8086.33,115683,96344,98545,39.16,22.51,16.65,0.56,0.66,0.58,0.56,0.6
2013/7/24,8142,8148,8100,8124,8066.8,8136.8,8002.4,8088.05,77552,101871,92955,41.3,26.27,15.04,0.56,0.63,0.56,0.56,0.56
2013/7/25,8100,8158,8056,8108,8068.4,8131.2,8022.05,8088.22,101640,102250,91332,41.2,29.25,11.95,0.54,0.6,0.54,0.55,0.51
2013/7/26,8109,8183,8088,8099,8096.8,8122.8,8035.6,8087.88,107217,97554,95595,41.42,31.69,9.74,0.52,0.57,0.53,0.54,0.48
2013/7/29,8082,8108,8017,8033,8099.6,8104.5,8042.1,8086.1,99697,100358,94499,35.59,32.47,3.12,0.44,0.53,0.42,0.49,0.26
2013/7/30,8060,8145,8057,8128,8098.4,8094.3,8053.2,8085.43,97473,96716,96530,35.93,33.16,2.77,0.54,0.53,0.57,0.55,0.76
2013/7/31,8120,8133,8046,8049,8083.4,8075.1,8065.1,8083.35,89142,99034,100452,32.18,32.96,-0.78,0.5,0.52,0.45,0.5,0.42
2013/8/1,8049,8080,8000,8044,8070.6,8069.5,8075.2,8079.6,96228,97951,100101,26.7,31.71,-5.01,0.45,0.5,0.45,0.5,0.35
2013/8/2,8098,8146,8048,8061,8063,8079.9,8080.05,8075.4,115177,99543,98549,25.06,30.38,-5.32,0.41,0.47,0.48,0.51,0.33
2013/8/5,8072,8108,8022,8099,8076.2,8087.9,8093.5,8071.9,88505,97305,98831,23.72,29.05,-5.33,0.45,0.46,0.55,0.54,0.54
2013/8/6,8059,8075,7972,7991,8048.8,8073.6,8096.95,8067.42,106562,99123,97919,16.44,26.53,-10.08,0.33,0.42,0.38,0.46,0.09
2013/8/7,7912,7939,7845,7847,8008.4,8045.9,8091.35,8060.33,98256,100946,99990,-0.44,21.13,-21.57,0.22,0.36,0.25,0.37,0.01
2013/8/8,7875,7893,7844,7845,7968.6,8019.6,8075.4,8052.7,77382,97176,97564,-14.67,13.97,-28.65,0.15,0.29,0.25,0.37,0
2013/8/9,7848,7882,7802,7824,7921.2,7992.1,8057.45,8042.72,118651,97871,98707,-27.55,5.67,-33.22,0.12,0.23,0.23,0.36,0.06
2013/8/12,7848,7882,7820,7858,7873,7974.6,8039.55,8033.67,75573,95285,96295,-35.62,-2.59,-33.03,0.14,0.2,0.32,0.39,0.16
2013/8/13,7894,7959,7887,7951,7865,7956.9,8025.6,8026.42,88013,91575,95349,-34.95,-9.06,-25.89,0.23,0.21,0.5,0.47,0.43
2013/8/14,7959,7960,7888,7927,7881,7944.7,8009.9,8018.7,86574,89239,95092,-34.94,-14.24,-20.7,0.28,0.23,0.46,0.46,0.36
2013/8/15,7843,7878,7805,7859,7883.8,7926.2,7997.85,8009.75,90020,91766,94471,-40.54,-19.5,-21.04,0.25,0.24,0.37,0.41,0.19
2013/8/16,7809,7944,7800,7914,7901.8,7911.5,7995.7,8004.77,135604,95157,96514,-41.06,-23.81,-17.25,0.3,0.26,0.47,0.46,0.41
2013/8/19,7878,7903,7855,7886,7907.4,7890.2,7989.05,7999.2,76711,95384,95335,-41.83,-27.41,-14.42,0.38,0.3,0.43,0.44,0.54
2013/8/20,7850,7920,7800,7806,7878.4,7871.7,7972.65,7991.68,122385,102259,96917,-45.91,-31.11,-14.8,0.27,0.29,0.33,0.39,0.04
2013/8/22,7700,7823,7695,7813,7855.6,7868.3,7957.1,7984.28,60397,97023,93131,-52.33,-35.36,-16.97,0.33,0.3,0.34,0.39,0.45
2013/8/23,7760,7816,7753,7784,7840.6,7862.2,7940.9,7975.43,87872,96594,94180,-56.9,-39.67,-17.24,0.33,0.31,0.31,0.38,0.34
2013/8/26,7818,7844,7787,7823,7822.4,7862.1,7927.1,7968.65,77414,84956,90056,-57.05,-43.14,-13.9,0.38,0.33,0.41,0.42,0.48
2013/8/27,7802,7818,7747,7756,7796.4,7851.9,7913.25,7960.55,84175,86449,90917,-60.5,-46.61,-13.88,0.33,0.33,0.31,0.37,0.23
2013/8/28,7699,7781,7678,7777,7790.6,7834.5,7895.7,7953.65,108500,83672,92965,-63.79,-50.05,-13.74,0.34,0.34,0.37,0.39,0.37
2013/8/29,7798,7900,7788,7894,7806.8,7831.2,7887.95,7949.18,106632,92919,94971,-56.41,-51.32,-5.09,0.5,0.39,0.59,0.5,0.81
2013/8/30,7898,7983,7880,7972,7844.4,7842.5,7884.35,7946.28,101116,95567,96081,-43.38,-49.73,6.35,0.65,0.48,0.68,0.56,0.96
2013/9/2,7964,8025,7956,8018,7883.4,7852.9,7882.2,7944.88,87835,97652,91304,-28.49,-45.48,16.99,0.76,0.57,0.72,0.59,0.98
2013/9/3,8038,8079,8025,8052,7942.6,7869.5,7879.85,7944.3,83489,97514,91982,-12.69,-38.92,26.24,0.82,0.66,0.75,0.61,0.93
2013/9/4,8028,8074,8005,8071,8001.4,7896,7883.85,7943.03,88373,93489,88580,0.09,-31.12,31.21,0.87,0.73,0.77,0.62,0.98
2013/9/5,8091,8141,8071,8129,8048.4,7927.6,7897.95,7943.08,98558,91874,92396,15.07,-21.88,36.95,0.91,0.79,0.82,0.66,0.97
2013/9/6,8129,8153,8120,8140,8082,7963.2,7912.7,7946.55,61960,84043,89805,28.29,-11.85,40.14,0.93,0.83,0.82,0.67,0.97
2013/9/9,8150,8184,8095,8159,8110.2,7996.8,7929.45,7950.52,100993,86675,92163,39.2,-1.64,40.84,0.94,0.87,0.84,0.68,0.95
2013/9/10,8189,8220,8136,8170,8133.8,8038.2,7945.05,7953.82,101742,90325,93920,49.28,8.55,40.73,0.92,0.89,0.85,0.68,0.88
2013/9/11,8199,8200,8131,8187,8157,8079.2,7956.85,7957,110597,94770,94130,56.79,18.2,38.6,0.91,0.89,0.86,0.7,0.9
2013/9/12,8187,8217,8164,8193,8169.8,8109.1,7970.15,7959.9,90528,93164,92519,63.27,27.21,36.06,0.91,0.9,0.87,0.7,0.9
2013/9/13,8198,8215,8146,8147,8171.2,8126.6,7984.55,7966.52,71727,95117,89580,65.39,34.85,30.54,0.83,0.87,0.65,0.63,0.66
2013/9/14,8178,8179,8148,8162,8171.8,8141,7996.95,7974.92,32151,81349,84012,66.22,41.12,25.1,0.79,0.85,0.68,0.64,0.73
2013/9/16,8214,8259,8197,8247,8187.2,8160.5,8015,7985.22,81309,77262,83794,72.09,47.32,24.77,0.84,0.85,0.8,0.7,0.94
2013/9/17,8217,8242,8209,8240,8197.8,8177.4,8036.7,7995.82,61438,67431,81100,75.48,52.95,22.53,0.86,0.85,0.77,0.69,0.88
2013/9/18,8255,8268,8223,8238,8206.8,8188.3,8057.95,8005.82,44188,58163,75663,77.99,57.96,20.04,0.85,0.85,0.76,0.69,0.83
2013/9/23,8185,8269,8180,8257,8228.8,8200,8081.6,8014.85,72601,58337,76727,79,62.17,16.83,0.87,0.85,0.79,0.71,0.91
2013/9/24,8251,8273,8221,8267,8249.8,8210.8,8103.8,8022.17,72399,66387,73868,80.18,65.77,14.41,0.9,0.87,0.81,0.71,0.96
2013/9/25,8250,8258,8222,8233,8247,8217.1,8127.65,8027.67,69047,63935,70599,78.56,68.33,10.23,0.83,0.86,0.62,0.65,0.69
2013/9/26,8220,8241,8156,8181,8235.2,8216.5,8147.85,8032.25,89062,69459,68445,72.66,69.19,3.47,0.64,0.78,0.44,0.56,0.28
2013/9/27,8190,8207,8176,8182,8224,8215.4,8162.25,8038.43,53228,71267,64715,66.97,68.75,-1.78,0.52,0.7,0.44,0.57,0.27
2013/9/30,8114,8156,8083,8121,8196.8,8212.8,8169.7,8043.08,96072,75962,67150,56.45,66.29,-9.84,0.41,0.6,0.3,0.48,0.2
2013/10/1,8153,8175,8138,8149,8173.2,8211.5,8176.25,8046.17,72550,75992,71189,50.15,63.06,-12.91,0.39,0.53,0.41,0.52,0.35
2013/10/2,8185,8192,8157,8159,8158.4,8202.7,8181.6,8051.65,66374,75457,69696,45.77,59.6,-13.84,0.39,0.49,0.44,0.53,0.4
2013/10/3,8172,8385,8171,8377,8197.6,8216.4,8196.9,8059.23,121376,81920,75690,54.63,58.61,-3.98,0.59,0.52,0.79,0.71,0.97
2013/10/4,8357,8393,8345,8366,8234.4,8229.2,8208.75,8066.02,76363,86547,78907,64.14,59.71,4.43,0.7,0.58,0.76,0.7,0.91
2013/10/7,8367,8370,8296,8325,8275.2,8236,8218,8068.7,68526,81038,78500,67.79,61.33,6.46,0.72,0.63,0.65,0.64,0.78
2013/10/8,8302,8383,8291,8373,8320,8246.6,8228.7,8071.87,86038,83735,79864,71.96,63.46,8.5,0.79,0.68,0.71,0.68,0.94
2013/10/9,8324,8377,8319,8338,8355.8,8257.1,8237.1,8073.9,72882,85037,80247,73.44,65.45,7.99,0.8,0.72,0.62,0.63,0.82
2013/10/11,8439,8450,8355,8361,8352.6,8275.1,8245.8,8076.08,95865,79935,80927,76.86,67.73,9.12,0.79,0.74,0.66,0.65,0.76
2013/10/14,8345,8348,8273,8294,8338.2,8286.3,8250.85,8076.97,94880,83638,85093,72.32,68.65,3.67,0.69,0.73,0.5,0.56,0.5
2013/10/15,8359,8385,8338,8355,8344.2,8309.7,8261.25,8081.22,86777,87288,84163,72.4,69.4,3,0.69,0.71,0.6,0.61,0.68
2013/10/16,8372,8377,8340,8345,8338.6,8329.3,8270.4,8087.68,36523,77385,80560,71.13,69.75,1.38,0.67,0.7,0.58,0.6,0.62
2013/10/17,8380,8422,8356,8364,8343.8,8349.8,8276.25,8093.43,76826,78174,81606,71.29,70.05,1.23,0.62,0.67,0.61,0.62,0.51
2013/10/18,8382,8429,8373,8417,8355,8353.8,8285.1,8098.15,71072,73216,76575,73.2,70.68,2.51,0.68,0.67,0.7,0.66,0.81
2013/10/21,8441,8445,8393,8400,8376.2,8357.2,8293.2,8102.75,59834,66206,74922,73.9,71.33,2.57,0.69,0.68,0.64,0.63,0.72
2013/10/22,8377,8423,8352,8416,8388.4,8366.3,8301.15,8107.88,75663,63984,75636,72.99,71.66,1.33,0.73,0.7,0.67,0.65,0.81
2013/10/23,8436,8440,8340,8359,8391.2,8364.9,8305.75,8112.22,95797,75838,76612,69.27,71.18,-1.91,0.65,0.68,0.5,0.57,0.49
2013/10/24,8348,8400,8326,8393,8397,8370.4,8313.75,8118.22,78189,76111,77143,65.84,70.11,-4.27,0.67,0.68,0.58,0.6,0.7
2013/10/25,8353,8366,8291,8320,8377.6,8366.3,8320.7,8121.42,98615,81620,77418,58.12,67.71,-9.59,0.51,0.62,0.41,0.51,0.19
2013/10/28,8320,8410,8320,8389,8375.4,8375.8,8331.05,8127.08,73935,84440,75323,55.62,65.3,-9.68,0.55,0.6,0.56,0.58,0.64
2013/10/29,8362,8435,8359,8408,8373.8,8381.1,8345.4,8133.15,98283,88964,76474,55.06,63.25,-8.19,0.62,0.6,0.59,0.59,0.76
2013/10/30,8424,8460,8405,8440,8390,8390.6,8359.95,8139.47,75193,84843,80341,56.68,61.93,-5.25,0.71,0.64,0.64,0.62,0.88
2013/10/31,8422,8465,8408,8429,8397.2,8397.1,8373.45,8144.97,77387,84683,80397,57.03,60.95,-3.92,0.74,0.67,0.61,0.6,0.79
2013/11/1,8457,8476,8372,8391,8411.4,8394.5,8374.15,8151.63,101517,85263,83441,54.64,59.69,-5.05,0.67,0.67,0.5,0.55,0.54
2013/11/4,8360,8369,8313,8338,8401.2,8388.3,8372.75,8159.82,81711,86818,85629,46.72,57.1,-10.38,0.53,0.62,0.39,0.49,0.25
2013/11/5,8326,8353,8255,8267,8373,8373.4,8369.85,8166.85,99344,87030,87997,35.67,52.81,-17.14,0.37,0.54,0.29,0.42,0.05
2013/11/6,8281,8288,8231,8269,8338.8,8364.4,8364.65,8174.27,86347,89261,87052,24.92,47.23,-22.32,0.3,0.46,0.29,0.43,0.16
2013/11/7,8266,8279,8224,8258,8304.6,8350.9,8360.65,8180.93,74161,88616,86649,15.45,40.88,-25.43,0.25,0.39,0.28,0.41,0.13
2013/11/8,8230,8269,8211,8224,8271.2,8341.3,8353.8,8185.48,77595,83832,84547,6.04,33.91,-27.87,0.18,0.32,0.23,0.38,0.05
2013/11/11,8230,8236,8179,8195,8242.6,8321.9,8348.85,8189.95,74493,82388,84603,-3.85,26.36,-30.21,0.14,0.26,0.19,0.36,0.05
2013/11/12,8225,8247,8172,8215,8232.2,8302.6,8341.85,8195.88,83476,79214,83122,-10.69,18.95,-29.63,0.14,0.22,0.28,0.39,0.14
2013/11/13,8186,8193,8101,8107,8199.8,8269.3,8329.95,8199.1,90870,80119,84690,-22.72,10.62,-33.33,0.1,0.18,0.17,0.3,0.02
2013/11/14,8143,8157,8085,8124,8173,8238.8,8317.95,8203.07,85513,82389,85503,-32.24,2.04,-34.28,0.11,0.16,0.23,0.33,0.14
2013/11/15,8177,8214,8148,8161,8160.4,8215.8,8305.15,8208.98,93361,85543,84687,-35.47,-5.46,-30.01,0.17,0.16,0.35,0.38,0.28
2013/11/18,8194,8223,8178,8189,8159.2,8200.9,8294.6,8215.25,76515,85947,84168,-35.7,-11.51,-24.19,0.28,0.2,0.43,0.42,0.51
2013/11/19,8224,8256,8208,8246,8165.4,8198.8,8286.1,8222.95,81106,85473,82344,-31.94,-15.59,-16.35,0.47,0.29,0.57,0.49,0.83
2013/11/20,8230,8258,8216,8219,8187.8,8193.8,8279.1,8229.55,36809,74661,77390,-29.51,-18.38,-11.13,0.55,0.38,0.5,0.46,0.73
2013/11/21,8166,8170,8062,8078,8178.6,8175.8,8263.35,8234.92,96488,76856,79623,-37.72,-22.24,-15.47,0.4,0.38,0.29,0.35,0.08
2013/11/22,8078,8110,8076,8087,8163.8,8162.1,8251.7,8240.08,55847,69353,77448,-44.28,-26.65,-17.63,0.31,0.36,0.31,0.36,0.13
2013/11/25,8145,8218,8142,8192,8164.4,8161.8,8241.85,8245.05,77378,69526,77736,-41.26,-29.57,-11.68,0.43,0.38,0.52,0.47,0.66
2013/11/26,8166,8277,8154,8245,8164.2,8164.8,8233.7,8249.6,100277,73360,79416,-34.89,-30.64,-4.25,0.57,0.44,0.6,0.52,0.85
2013/11/27,8236,8300,8232,8297,8179.8,8183.8,8226.55,8254.25,73671,80732,77697,-25.41,-29.59,4.18,0.71,0.53,0.66,0.56,0.99
2013/11/28,8350,8392,8338,8377,8239.6,8209.1,8223.95,8259.67,73050,76045,76450,-10.56,-25.79,15.22,0.79,0.62,0.74,0.62,0.95
2013/11/29,8375,8428,8372,8425,8307.2,8235.5,8225.65,8265.57,65787,78033,73693,4.51,-19.73,24.23,0.86,0.7,0.77,0.65,0.99
2013/12/2,8431,8447,8391,8411,8351,8257.7,8229.3,8270.27,73323,77222,73374,16.46,-12.49,28.95,0.87,0.76,0.74,0.63,0.91
2013/12/3,8392,8424,8378,8408,8383.6,8273.9,8236.35,8274.73,65908,70348,71854,24.8,-5.03,29.83,0.88,0.8,0.73,0.63,0.9
2013/12/4,8375,8449,8372,8434,8411,8295.4,8244.6,8279.32,93441,74302,77517,32.47,2.47,30,0.91,0.83,0.76,0.65,0.96
2013/12/5,8423,8443,8352,8378,8411.2,8325.4,8250.6,8282.78,100533,79798,77922,35.35,9.04,26.31,0.86,0.84,0.59,0.58,0.77
2013/12/6,8377,8409,8354,8384,8403,8355.1,8258.6,8286.07,77433,82128,80080,36.81,14.6,22.21,0.83,0.84,0.6,0.58,0.78
2013/12/9,8455,8495,8445,8456,8412,8381.5,8271.65,8290.45,76944,82852,80037,43.94,20.47,23.47,0.84,0.84,0.71,0.64,0.85
2013/12/10,8431,8458,8427,8454,8421.2,8402.4,8283.6,8295.57,55279,80726,75537,47.84,25.94,21.9,0.81,0.83,0.71,0.64,0.74
2013/12/11,8458,8510,8422,8432,8420.8,8415.9,8299.85,8300.07,110731,84184,79243,50.42,30.84,19.58,0.71,0.79,0.63,0.61,0.51
2013/12/12,8390,8406,8358,8392,8423.6,8417.4,8313.25,8302.48,85000,81077,80438,46.91,34.05,12.86,0.56,0.71,0.51,0.56,0.25
2013/12/13,8359,8404,8352,8396,8426,8414.5,8325,8305.08,78852,81361,81744,43.63,35.97,7.66,0.46,0.63,0.52,0.56,0.28
2013/12/16,8375,8385,8325,8334,8401.6,8406.8,8332.25,8306.68,95020,84976,83914,37.17,36.21,0.97,0.32,0.53,0.37,0.48,0.05
2013/12/17,8383,8385,8358,8361,8383,8402.1,8338,8308.42,57370,85395,83060,33.43,35.65,-2.23,0.28,0.45,0.45,0.52,0.19
2013/12/18,8380,8380,8338,8338,8364.2,8392.5,8343.95,8309.6,31195,69487,76836,28.69,34.26,-5.57,0.21,0.37,0.4,0.49,0.07
2013/12/19,8392,8431,8371,8392,8364.2,8393.9,8359.65,8312.25,83798,69247,75162,28.49,33.11,-4.62,0.26,0.33,0.55,0.55,0.36
2013/12/20,8391,8428,8382,8414,8367.8,8396.9,8376,8316.13,63180,66113,73737,29.04,32.29,-3.25,0.33,0.33,0.6,0.57,0.48
2013/12/23,8449,8495,8445,8475,8396,8398.8,8390.15,8321.02,53452,57799,71388,34.17,32.67,1.5,0.49,0.39,0.71,0.63,0.81
2013/12/24,8480,8487,8462,8481,8420,8401.5,8401.95,8327.02,34318,53189,69292,38.21,33.78,4.44,0.63,0.47,0.72,0.63,0.92
2013/12/25,8500,8504,8488,8500,8452.4,8408.3,8412.1,8332.87,28150,52580,61034,42.56,35.53,7.03,0.75,0.56,0.75,0.65,0.98
2013/12/26,8510,8514,8483,8501,8474.2,8419.2,8418.3,8338.57,30200,41860,55554,45.62,37.55,8.07,0.81,0.64,0.75,0.65,0.93
