Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,RSV9,Open1,High1,Low1,Close1,SMA51,SMA101,SMA201,SMA601,Volume1,MA51,MA101,DIF1,ACD91,OSC1,K1,D1,RSI61,RSI121,RSV91,Open2,High2,Low2,Close2,SMA52,SMA102,SMA202,SMA602,Volume2,MA52,MA102,DIF2,ACD92,OSC2,K2,D2,RSI62,RSI122,RSV92
2006/2/17,6701,6719,6640,6682,6618.4,6627.2,6591.2,6461.83,39693,32829,34688,28.48,28.5,-0.03,0.61,0.56,0.65,0.58,0.74,213.5,214,208.5,208.5,204.8,208.25,210.55,189.66,6753,13721,13158,3.42,5.05,-1.63,0.51,0.44,0.52,0.54,0.63,62.5,62.9,61.6,61.7,62.02,63.03,63,62.31,32252,36881,38628,-0.21,0.06,-0.26,0.18,0.24,0.39,0.44,0.14
2006/2/20,6660,6700,6620,6677,6645.6,6624.9,6589.45,6471.28,36121,34317,34302,30.85,28.97,1.88,0.68,0.6,0.63,0.58,0.8,206,210.5,205,209.5,206.6,208.05,210.47,190.37,5611,11201,11979,3.23,4.69,-1.46,0.57,0.48,0.55,0.55,0.68,61.5,62.7,61.4,62.7,62.08,62.65,62.91,62.4,22700,36230,35664,-0.21,0,-0.21,0.26,0.24,0.51,0.49,0.41
2006/2/21,6699,6710,6626,6628,6649.2,6617.2,6584.4,6479.8,35794,35118,34317,30.72,29.32,1.4,0.64,0.61,0.5,0.52,0.56,211,212,206,206,207.4,207.35,209.53,191.03,9178,9863,11543,2.95,4.34,-1.39,0.55,0.5,0.45,0.5,0.51,62.9,63.2,62,62.1,62.04,62.36,62.82,62.47,31716,33349,34821,-0.22,-0.04,-0.18,0.28,0.26,0.45,0.46,0.32
2006/2/22,6631,6650,6495,6528,6636.8,6608.1,6576.35,6487.35,55797,43269,36664,22.47,27.95,-5.48,0.47,0.57,0.34,0.44,0.15,205.5,207.5,200,202.5,207.5,206.4,208.6,191.72,11908,9999,11807,2.35,3.94,-1.59,0.49,0.5,0.37,0.46,0.38,62.4,62.7,61.3,61.9,62.16,62.24,62.69,62.53,36071,33158,34936,-0.25,-0.08,-0.17,0.31,0.28,0.43,0.45,0.38
2006/2/23,6545,6548,6464,6493,6601.6,6598.1,6576.5,6493.52,41063,41694,36910,11.7,24.7,-13,0.35,0.49,0.3,0.41,0.11,202.5,202.5,198.5,199,205.1,204.9,208.05,192.24,14045,9499,11930,1.59,3.47,-1.88,0.39,0.46,0.31,0.42,0.19,61.7,61.8,60.5,60.8,61.84,62.02,62.65,62.55,41692,32886,35405,-0.35,-0.14,-0.21,0.25,0.27,0.33,0.4,0.11
2006/2/24,6495,6533,6477,6527,6570.6,6594.5,6577.2,6500.7,33242,40403,36616,4.45,20.65,-16.2,0.32,0.44,0.38,0.45,0.25,198,202.5,198,202.5,203.9,204.35,207.78,192.86,12349,10618,12170,1.1,3,-1.9,0.39,0.44,0.43,0.47,0.38,60.8,61.3,60.3,61,61.7,61.86,62.59,62.58,44898,35415,36148,-0.43,-0.2,-0.24,0.24,0.26,0.36,0.42,0.24
2006/2/27,6514,6548,6473,6530,6541.2,6593.4,6580.1,6507.7,31587,39497,36907,-0.94,16.33,-17.28,0.3,0.39,0.39,0.45,0.26,201,206,199,206,203.2,204.9,207.6,193.53,9154,11327,11264,0.94,2.59,-1.65,0.42,0.43,0.52,0.51,0.5,61,61,60.3,60.9,61.34,61.71,62.52,62.6,43734,39622,37926,-0.5,-0.26,-0.24,0.23,0.25,0.35,0.41,0.21
2006/3/1,6512,6618,6483,6582,6532,6590.6,6590.2,6513.85,44348,41207,38163,-1.49,12.77,-14.26,0.35,0.38,0.52,0.5,0.46,202,211,201,201,202.2,204.8,207.18,194.1,17560,13003,11433,0.74,2.22,-1.48,0.35,0.4,0.41,0.46,0.19,60.3,60.8,59.9,60.4,61,61.52,62.45,62.62,55533,44386,38867,-0.58,-0.32,-0.26,0.21,0.23,0.3,0.39,0.15
2006/3/2,6614,6647,6598,6617,6549.8,6593.3,6598.55,6521.72,35536,37155,40212,2.37,10.69,-8.32,0.44,0.4,0.59,0.54,0.6,208.5,211,208,209,203.5,205.5,207.18,194.84,15395,13701,11850,1.03,1.98,-0.95,0.46,0.42,0.59,0.55,0.69,61.5,62.8,61.5,62.7,61.16,61.66,62.48,62.7,77472,52666,42912,-0.48,-0.35,-0.12,0.42,0.3,0.61,0.53,0.85
2006/3/3,6610,6622,6495,6503,6551.8,6576.7,6597.1,6526.98,43846,37712,39703,-1.74,8.2,-9.94,0.34,0.38,0.38,0.43,0.16,207.5,210.5,204,205,204.7,204.9,206.68,195.43,7971,12486,10992,1,1.78,-0.78,0.47,0.44,0.5,0.5,0.5,62.6,62.6,61.4,61.8,61.36,61.6,62.4,62.74,42744,52876,42881,-0.43,-0.37,-0.06,0.47,0.35,0.51,0.48,0.58
2006/3/6,6500,6550,6485,6548,6556,6563.3,6595.25,6533.22,30517,37167,38785,-4.77,5.61,-10.38,0.34,0.37,0.47,0.48,0.34,205,208,204,206.5,205.5,204.7,206.47,196.05,7119,11440,11029,0.97,1.62,-0.65,0.52,0.47,0.53,0.52,0.61,61.7,61.7,60.7,60.9,61.34,61.52,62.27,62.77,27293,49355,42385,-0.45,-0.39,-0.07,0.42,0.38,0.42,0.44,0.3
2006/3/7,6510,6513,6455,6475,6545,6543.1,6584,6537.42,37478,38345,38921,-11.35,2.22,-13.56,0.26,0.33,0.36,0.42,0.1,206.5,207,203.5,205,205.3,204.25,206.15,196.6,10720,11753,11540,0.85,1.47,-0.62,0.52,0.49,0.49,0.5,0.54,60.9,60.9,60.1,60.1,61.18,61.26,61.95,62.76,35931,47795,43708,-0.53,-0.41,-0.11,0.3,0.35,0.35,0.4,0.07
2006/3/8,6460,6505,6405,6455,6519.6,6525.8,6571.5,6538.95,48943,39264,40236,-18.32,-1.89,-16.43,0.24,0.3,0.34,0.41,0.21,202,203.5,199,199.5,205,203.6,205.47,196.99,22816,12804,12904,0.37,1.25,-0.88,0.39,0.45,0.37,0.44,0.12,59.9,60,58.9,59,60.9,60.95,61.66,62.71,59895,48667,46526,-0.67,-0.46,-0.2,0.21,0.3,0.28,0.36,0.03
2006/3/9,6460,6500,6451,6477,6491.6,6520.7,6564.4,6540.75,30782,38313,37734,-21.88,-5.89,-15.99,0.26,0.29,0.39,0.43,0.3,199,201.5,199,200.5,203.3,203.4,204.9,197.38,7992,11324,12512,-0.02,0.99,-1.01,0.32,0.41,0.4,0.45,0.19,59,59.9,59,59.8,60.32,60.74,61.49,62.66,26989,38570,45618,-0.73,-0.52,-0.22,0.22,0.27,0.39,0.41,0.23
2006/3/10,6477,6513,6442,6467,6484.4,6518.1,6558.1,6542.75,40901,37724,37718,-24.74,-9.66,-15.08,0.26,0.28,0.38,0.42,0.26,199.5,203,198.5,199.5,202.2,203.45,204.18,197.72,11003,11930,12208,-0.33,0.73,-1.06,0.24,0.35,0.38,0.44,0.08,59.8,62.2,59.8,61.4,60.24,60.8,61.41,62.65,62589,42539,47708,-0.65,-0.55,-0.11,0.36,0.3,0.55,0.5,0.64
2006/3/13,6510,6535,6485,6535,6481.8,6518.9,6556.7,6547.67,26800,36981,37074,-22.69,-12.27,-10.43,0.35,0.3,0.54,0.49,0.54,199.5,199.5,195.5,198.5,200.6,203.05,203.7,198.11,11200,12746,12093,-0.75,0.43,-1.18,0.23,0.31,0.36,0.43,0.19,61.4,61.7,60.8,61.4,60.34,60.84,61.35,62.64,17860,40653,45004,-0.57,-0.55,-0.02,0.45,0.35,0.55,0.5,0.64
2006/3/14,6522,6525,6416,6454,6477.6,6511.3,6552.35,6551.23,36681,36821,37583,-25.63,-14.94,-10.69,0.3,0.3,0.39,0.42,0.2,199,201,197,198.5,199.3,202.3,203.6,198.51,12821,13166,12460,-1.01,0.14,-1.15,0.22,0.28,0.36,0.43,0.19,61,61,59.8,60,60.32,60.75,61.23,62.63,33167,40100,43947,-0.59,-0.56,-0.03,0.4,0.37,0.41,0.43,0.28
2006/3/15,6479,6535,6464,6510,6488.6,6504.1,6547.35,6555.18,19982,31029,35147,-24.25,-16.8,-7.45,0.36,0.32,0.5,0.48,0.48,201,201.5,199.5,200,199.4,202.2,203.5,198.93,6752,9954,11379,-1.08,-0.1,-0.98,0.24,0.27,0.43,0.45,0.3,61.5,62,60.9,61.1,60.74,60.82,61.17,62.63,31017,34324,41496,-0.52,-0.55,0.03,0.46,0.4,0.53,0.49,0.59
2006/3/16,6492,6554,6448,6448,6482.8,6487.2,6540.25,6558.63,55910,36055,37184,-25.31,-18.5,-6.81,0.34,0.33,0.41,0.43,0.29,200.5,210,200,203.5,200,201.65,203.57,199.44,16024,11560,11442,-0.8,-0.24,-0.56,0.35,0.29,0.58,0.51,0.55,61.5,62,60.5,60.5,60.88,60.6,61.13,62.6,36359,36198,37384,-0.48,-0.54,0.05,0.47,0.42,0.47,0.46,0.48
2006/3/17,6450,6483,6422,6478,6485,6484.7,6530.7,6563.02,32944,34463,36094,-26.59,-20.12,-6.47,0.39,0.35,0.47,0.46,0.49,203.5,205,201,201.5,200.4,201.3,203.1,199.96,7455,10850,11390,-0.74,-0.34,-0.4,0.37,0.32,0.49,0.48,0.41,60.3,60.9,60,60.7,60.74,60.49,61.05,62.59,40778,31836,37188,-0.48,-0.53,0.05,0.49,0.45,0.49,0.47,0.55
2006/3/20,6498,6525,6457,6496,6477.2,6479.5,6521.4,6566.78,37693,36642,36811,-25.03,-21.1,-3.93,0.46,0.39,0.5,0.48,0.61,202,204,199.5,200,200.7,200.65,202.68,200.43,9740,10558,11652,-0.79,-0.43,-0.36,0.35,0.33,0.43,0.46,0.31,60.7,60.7,60.1,60.2,60.5,60.42,60.97,62.58,33866,35037,37845,-0.49,-0.52,0.03,0.46,0.45,0.43,0.45,0.39
2006/3/21,6488,6513,6443,6450,6476.4,6477,6510.05,6568.35,40546,37415,37118,-25.88,-22.06,-3.82,0.39,0.39,0.42,0.44,0.25,200,201,197,197,200.4,199.85,202.05,200.78,11943,10383,11775,-1.05,-0.55,-0.49,0.27,0.31,0.34,0.41,0.1,60,60.8,59.9,60.5,60.6,60.46,60.86,62.56,38157,36035,38068,-0.48,-0.51,0.03,0.46,0.46,0.48,0.46,0.47
2006/3/22,6415,6417,6357,6361,6446.6,6467.6,6496.7,6566.87,46240,42667,36848,-33.43,-24.33,-9.1,0.27,0.35,0.3,0.37,0.02,196,196,184,186,197.6,198.5,201.05,200.93,22397,13512,11733,-2.04,-0.85,-1.19,0.2,0.27,0.17,0.3,0.08,60,60.1,59.5,59.6,60.3,60.52,60.73,62.51,44274,38687,36506,-0.52,-0.51,-0.01,0.32,0.41,0.38,0.42,0.04
2006/3/23,6373,6387,6323,6358,6428.6,6455.7,6488.2,6565.62,36717,38828,37441,-40.36,-27.54,-12.82,0.23,0.31,0.29,0.37,0.15,185,189.5,181.5,188,194.5,197.25,200.32,201.07,23661,15039,13300,-2.89,-1.26,-1.63,0.21,0.25,0.25,0.34,0.23,59.8,60.3,59.2,59.6,60.12,60.5,60.62,62.46,37839,38983,37591,-0.56,-0.52,-0.04,0.26,0.36,0.38,0.42,0.14
2006/3/24,6344,6375,6338,6366,6406.2,6445.6,6481.85,6563.9,24238,37087,35775,-44.95,-31.02,-13.93,0.21,0.28,0.32,0.38,0.19,187.5,189.5,184,187,191.6,196,199.72,201.16,12525,16053,13452,-3.51,-1.71,-1.8,0.21,0.24,0.24,0.33,0.19,59.6,60.2,59.5,59.8,59.94,60.34,60.57,62.41,21882,35204,33520,-0.56,-0.53,-0.03,0.25,0.32,0.42,0.43,0.21
2006/3/27,6386,6396,6364,6390,6385,6431.1,6475,6563.23,18537,33256,34949,-46.14,-34.05,-12.1,0.24,0.26,0.39,0.41,0.29,187,191.5,187,189.5,189.5,195.1,199.07,201.28,9244,15954,13256,-3.76,-2.12,-1.64,0.23,0.24,0.35,0.37,0.28,60.6,60.7,60.2,60.3,59.96,60.23,60.53,62.38,24844,33399,34218,-0.52,-0.53,0.01,0.3,0.31,0.51,0.47,0.39
2006/3/28,6379,6425,6375,6405,6376,6426.2,6468.75,6560.92,27770,30700,34058,-45.15,-36.27,-8.89,0.28,0.27,0.44,0.43,0.36,191.5,196.5,191,194,188.9,194.65,198.47,201.44,12552,16076,13229,-3.55,-2.41,-1.15,0.3,0.26,0.5,0.45,0.44,60.8,61.5,60.3,61.4,60.14,60.37,60.56,62.34,39386,33645,34840,-0.42,-0.51,0.09,0.46,0.36,0.66,0.54,0.79
2006/3/29,6385,6451,6375,6440,6391.8,6419.2,6461.65,6558.62,35201,28493,35580,-41.95,-37.4,-4.54,0.38,0.31,0.54,0.47,0.58,196,197.5,193.5,196,190.9,194.25,198.22,201.66,10640,13724,13618,-3.2,-2.57,-0.64,0.41,0.31,0.55,0.48,0.62,61,61.9,60.7,61.9,60.6,60.45,60.63,62.3,44477,33686,36186,-0.3,-0.46,0.17,0.64,0.45,0.7,0.57,1
2006/3/30,6463,6518,6454,6487,6417.6,6423.1,6455.15,6557.28,43072,29764,34296,-34.17,-36.76,2.58,0.52,0.38,0.65,0.52,0.81,198.5,199.5,196,198.5,193,193.75,197.7,201.93,13624,11717,13378,-2.7,-2.59,-0.11,0.52,0.38,0.62,0.52,0.76,62.5,63,62.1,62.9,61.26,60.69,60.65,62.29,88159,43750,41366,-0.11,-0.39,0.29,0.75,0.55,0.78,0.62,0.97
2006/3/31,6501,6590,6492,6561,6456.6,6431.4,6458.05,6557.47,41291,33174,35131,-22.55,-33.92,11.37,0.65,0.47,0.75,0.59,0.89,198.5,204,198.5,201,195.8,193.7,197.5,202.28,13342,11880,13967,-2.04,-2.48,0.44,0.64,0.46,0.67,0.55,0.87,63,64.8,63,64.2,62.14,61.04,60.77,62.3,87618,56897,46050,0.15,-0.28,0.43,0.8,0.63,0.84,0.68,0.89
2006/4/3,6583,6638,6564,6638,6506.2,6445.6,6462.55,6558.02,30043,35475,34366,-7.72,-28.68,20.96,0.76,0.57,0.82,0.65,1,201.5,205,200.5,204.5,198.8,194.15,197.4,202.62,10101,12052,14003,-1.3,-2.24,0.95,0.75,0.56,0.74,0.59,0.98,64.2,65,63.8,64.8,63.04,61.5,60.96,62.33,36318,59192,46295,0.39,-0.15,0.54,0.85,0.71,0.86,0.7,0.97
2006/4/4,6629,6643,6613,6630,6551.2,6463.6,6470.3,6558.6,21774,34276,32488,4.75,-21.99,26.74,0.83,0.65,0.79,0.64,0.96,205,205.5,201.5,203,200.6,194.75,197.3,203,9066,11355,13715,-0.73,-1.94,1.21,0.8,0.64,0.67,0.57,0.9,64.7,64.8,64.1,64.5,63.66,61.9,61.18,62.36,25627,56440,45042,0.56,-0.01,0.57,0.87,0.76,0.8,0.67,0.91
2006/4/6,6677,6733,6668,6727,6608.6,6500.2,6483.9,6562.75,29681,33172,30832,21.22,-13.35,34.57,0.88,0.73,0.86,0.7,0.98,205,207,204.5,205.5,202.5,196.7,197.6,203.4,15446,12316,13020,-0.09,-1.57,1.48,0.84,0.71,0.72,0.6,0.93,65,65.9,64.9,65.9,64.46,62.53,61.52,62.45,63078,60160,46923,0.79,0.15,0.64,0.92,0.81,0.86,0.72,1
2006/4/7,6728,6791,6701,6751,6661.4,6539.5,6497.6,6564.58,34751,31508,30636,36.66,-3.35,40,0.89,0.78,0.87,0.72,0.91,207,208.5,203.5,208.5,204.5,198.75,198,203.78,14707,12532,12125,0.54,-1.15,1.69,0.9,0.77,0.77,0.63,1,66,67.8,65.6,67.4,65.36,63.31,61.91,62.52,65596,55647,49699,1.07,0.33,0.73,0.93,0.85,0.9,0.77,0.95
2006/4/10,6722,6828,6713,6779,6705,6580.8,6513.2,6566.65,48184,32887,33030,50.43,7.41,43.02,0.89,0.82,0.89,0.73,0.89,208,208,204.5,205,205.3,200.55,198.28,203.93,5981,11060,11470,0.91,-0.74,1.64,0.86,0.8,0.62,0.57,0.8,66.8,67.4,66.4,67,65.92,64.03,62.19,62.58,45727,47269,52083,1.26,0.52,0.74,0.92,0.87,0.82,0.73,0.89
2006/4/11,6752,6768,6709,6755,6728.4,6617.3,6524.2,6567.18,33134,33505,34490,58.41,17.61,40.8,0.87,0.84,0.8,0.7,0.84,203,204,201,204,205.2,202,198.55,203.94,5682,10176,11114,0.99,-0.39,1.38,0.81,0.8,0.57,0.55,0.7,66.6,66.8,65.7,66.1,66.18,64.61,62.42,62.62,32607,46527,52859,1.34,0.68,0.66,0.86,0.87,0.68,0.66,0.76
2006/4/12,6711,6809,6695,6808,6764,6657.6,6541.9,6568.7,53379,39826,37051,66.65,27.41,39.23,0.9,0.86,0.84,0.73,0.95,201.5,208.5,201.5,208,206.2,203.4,199.03,204.07,7594,9882,10618,1.3,-0.05,1.35,0.86,0.82,0.68,0.61,0.96,65.1,67.3,65.1,66.8,66.64,65.15,62.76,62.64,53613,52124,54282,1.41,0.83,0.58,0.85,0.86,0.72,0.69,0.82
2006/4/13,6819,6867,6812,6866,6791.8,6700.2,6559.7,6570.47,37579,41405,37289,78.14,37.56,40.58,0.93,0.88,0.87,0.76,1,210,211.5,208,209.5,207,204.75,199.5,204.27,9805,8754,10535,1.78,0.31,1.47,0.86,0.83,0.71,0.62,0.85,67,67.3,66.3,67.2,66.9,65.68,63.06,62.62,37700,47049,53604,1.5,0.96,0.53,0.86,0.86,0.75,0.7,0.88
2006/4/14,6880,6986,6860,6984,6838.4,6749.9,6586.5,6574.55,42551,42965,37237,94.3,48.91,45.39,0.95,0.91,0.92,0.81,1,210,213,209.5,213,207.9,206.2,199.97,204.53,7032,7219,9876,2.33,0.72,1.62,0.9,0.86,0.77,0.66,1,67,68,66.6,68,67.02,66.19,63.44,62.64,37570,41443,48545,1.59,1.09,0.5,0.91,0.88,0.79,0.73,1
2006/4/17,6971,7035,6963,6986,6879.8,6792.4,6611.9,6578.32,40534,41435,37161,108.99,60.93,48.07,0.93,0.91,0.92,0.81,0.88,213,214.5,210,212,209.3,207.3,200.5,204.77,7349,7492,9276,2.74,1.12,1.62,0.87,0.86,0.72,0.64,0.81,68,68.1,67.4,67.8,67.18,66.55,63.8,62.68,33897,39077,43173,1.66,1.2,0.46,0.91,0.89,0.75,0.71,0.93
2006/4/18,7008,7008,6911,6983,6925.4,6826.9,6636.25,6582.95,38280,42465,37985,117.57,72.25,45.32,0.91,0.91,0.91,0.8,0.86,210,212,205.5,210,210.5,207.85,201,204.74,6939,7744,8960,2.81,1.46,1.35,0.8,0.84,0.62,0.6,0.67,67.8,68.1,66.9,67.9,67.54,66.86,64.18,62.72,28570,38270,42399,1.69,1.3,0.39,0.92,0.9,0.76,0.72,0.94
2006/4/19,7114,7126,7030,7042,6972.2,6868.1,6665.85,6588.45,22187,36226,38026,130.03,83.81,46.22,0.87,0.9,0.93,0.82,0.81,212.5,215,212.5,214.5,211.8,209,201.88,204.8,9508,8127,9004,3.21,1.81,1.4,0.86,0.85,0.72,0.66,0.96,68.9,69.9,68.9,69.4,68.06,67.35,64.63,62.8,55084,38564,45344,1.83,1.41,0.42,0.91,0.9,0.84,0.76,0.9
2006/4/20,7047,7125,7031,7121,7023.2,6907.5,6703.85,6594.98,52886,39288,40347,141.46,95.34,46.12,0.91,0.9,0.95,0.85,0.99,215.5,220,214,220,213.9,210.45,203.57,204.72,10247,8215,8484,3.84,2.22,1.62,0.91,0.87,0.8,0.71,1,69.2,70,69.2,69.9,68.6,67.75,65.14,62.9,37284,38481,42765,1.95,1.51,0.43,0.93,0.91,0.86,0.78,0.98
2006/4/21,7131,7159,7082,7105,7047.4,6942.9,6741.2,6601.92,38249,38427,40696,149.86,106.24,43.62,0.9,0.9,0.89,0.82,0.88,222,227,221,226,216.5,212.2,205.47,204.8,13955,9600,8409,4.8,2.73,2.07,0.92,0.89,0.86,0.75,0.96,69.4,70,69.2,69.3,68.86,67.94,65.63,62.98,38211,38609,40026,1.99,1.61,0.38,0.91,0.91,0.73,0.72,0.86
2006/4/24,7053,7133,7033,7081,7066.4,6973.1,6776.95,6611.77,41657,38652,40044,152.28,115.45,36.83,0.88,0.89,0.8,0.78,0.83,225,226.5,222.5,223,218.7,214,207.28,205.02,6659,9462,8477,5.41,3.27,2.14,0.9,0.89,0.74,0.69,0.84,68.4,69.3,68.1,68.2,68.94,68.06,66.05,63.09,40260,39882,39480,1.92,1.67,0.25,0.82,0.88,0.55,0.63,0.63
2006/4/25,7085,7153,7028,7053,7080.4,7002.9,6810.1,6620.77,49974,40991,41728,151.62,122.68,28.94,0.82,0.87,0.7,0.74,0.69,224,228,217,218,220.3,215.4,208.7,205.18,8674,9809,8776,5.54,3.72,1.82,0.78,0.85,0.57,0.61,0.56,68.1,68.1,66.8,67,68.76,68.15,66.38,63.17,34997,41167,39719,1.75,1.69,0.06,0.61,0.79,0.42,0.55,0.19
2006/4/26,7071,7208,7045,7208,7113.6,7042.9,6850.25,6633.03,43395,45232,40729,157,129.55,27.45,0.88,0.87,0.84,0.81,1,218,223,215,222,221.8,216.8,210.1,205.39,6838,9275,8701,5.6,4.1,1.5,0.77,0.83,0.65,0.65,0.73,66.8,69.2,66.6,69,68.68,68.37,66.76,63.28,36146,37380,37972,1.69,1.69,0,0.64,0.74,0.61,0.64,0.71
2006/4/27,7233,7234,7157,7176,7124.6,7073.9,6887.05,6646.3,45862,43827,41558,160.9,135.82,25.08,0.86,0.87,0.75,0.76,0.82,222,224.5,216,216,221,217.45,211.1,205.5,6270,8479,8347,5.39,4.36,1.03,0.67,0.77,0.49,0.56,0.47,68.7,68.9,67.2,67.2,68.14,68.37,67.03,63.37,48944,39712,39096,1.56,1.66,-0.1,0.49,0.66,0.45,0.54,0.18
2006/4/28,7153,7215,7093,7180,7139.6,7093.5,6921.7,6658.47,46131,45404,41916,160.62,140.78,19.84,0.85,0.86,0.76,0.76,0.83,220,221,215.5,216.5,219.1,217.8,212,205.63,6545,6997,8298,5.11,4.51,0.6,0.61,0.72,0.51,0.56,0.49,67.9,68.9,67,68.1,67.9,68.38,67.28,63.47,44850,41039,39824,1.47,1.63,-0.15,0.47,0.59,0.52,0.57,0.44
2006/5/2,7172,7222,7135,7219,7167.2,7116.8,6954.6,6669.92,40395,45151,41902,161.11,144.84,16.26,0.88,0.87,0.79,0.78,0.93,218,220.5,211,215.5,217.6,218.15,212.72,205.63,10327,7731,8596,4.69,4.54,0.15,0.49,0.64,0.48,0.55,0.26,66.6,67.4,66.5,67.2,67.7,68.32,67.44,63.53,50364,43060,41471,1.31,1.56,-0.25,0.38,0.52,0.45,0.53,0.2
2006/5/3,7250,7289,7245,7267,7210,7145.2,6986.05,6681.28,35619,42280,41636,165.1,148.9,16.2,0.89,0.87,0.83,0.8,0.92,214.5,216.5,211.5,213.5,216.7,218.5,213.18,205.68,11547,8305,9057,4.16,4.47,-0.31,0.38,0.55,0.42,0.52,0.15,67.4,68.1,67,67,67.7,68.23,67.55,63.59,40080,44077,42622,1.19,1.49,-0.3,0.3,0.45,0.43,0.52,0.14
2006/5/4,7267,7375,7251,7375,7243.4,7178.5,7023.3,6692.53,42418,42085,43659,172.49,153.61,18.87,0.93,0.89,0.88,0.84,1,216.5,228,216.5,228,217.9,219.85,214.43,205.96,17244,10387,9831,4.6,4.49,0.11,0.59,0.56,0.71,0.66,1,68,68,67.4,67.5,67.4,68.04,67.69,63.61,24624,41772,39576,1.1,1.41,-0.31,0.3,0.4,0.49,0.54,0.29
2006/5/5,7378,7498,7362,7421,7292.4,7208.5,7058,6704.47,51836,43280,43554,182.81,159.45,23.36,0.9,0.89,0.9,0.85,0.84,235,235,229,229.5,220.6,220.8,215.63,206.23,17263,12585,10532,5.34,4.66,0.68,0.65,0.59,0.73,0.67,0.77,68.1,69.5,68,68.5,67.66,67.9,67.83,63.67,52904,42564,41138,1.1,1.35,-0.25,0.42,0.41,0.59,0.59,0.67
2006/5/8,7470,7518,7436,7518,7360,7249.8,7096.35,6719.45,30678,40189,42797,194.56,166.47,28.08,0.93,0.91,0.93,0.87,1,229.5,231.5,224,231.5,223.6,221.35,216.78,206.56,8032,12883,9940,5.77,4.88,0.89,0.72,0.63,0.75,0.69,0.85,69.6,69.9,68.9,69.4,67.92,67.91,67.92,63.77,40011,41597,41318,1.15,1.31,-0.16,0.56,0.46,0.66,0.62,0.85
2006/5/9,7493,7514,7392,7392,7394.6,7280.9,7127,6732.77,56421,43394,44273,195.56,172.29,23.27,0.87,0.89,0.66,0.72,0.73,230.5,231.5,225.5,228,226.1,221.85,217.93,206.79,9617,12741,10236,5.94,5.1,0.84,0.71,0.66,0.64,0.63,0.71,69.1,69.1,67.7,68,68.08,67.89,67.97,63.86,40518,39627,41344,1.09,1.27,-0.18,0.52,0.48,0.5,0.54,0.44
2006/5/10,7401,7446,7280,7318,7404.8,7307.4,7155.15,6745.35,65982,49467,45874,187.58,175.35,12.23,0.75,0.85,0.54,0.65,0.53,229,230,225,229,229.2,222.95,219.18,207.14,7004,11832,10069,6,5.28,0.72,0.73,0.68,0.65,0.64,0.75,67.5,67.5,65.1,66.5,67.98,67.84,68,63.92,72439,46099,45088,0.88,1.19,-0.31,0.45,0.47,0.38,0.47,0.29
2006/5/11,7300,7377,7273,7369,7403.6,7323.5,7183.2,6759.15,43606,49705,45895,179.71,176.22,3.49,0.72,0.8,0.6,0.67,0.65,227,232,226,232,230,223.95,220.38,207.67,7601,9903,10145,6.16,5.45,0.7,0.78,0.71,0.71,0.67,0.88,65.2,66.6,65.2,66.6,67.8,67.6,67.98,63.99,41413,49457,45615,0.69,1.09,-0.4,0.4,0.45,0.39,0.48,0.31
2006/5/12,7273,7312,7252,7257,7370.8,7331.6,7202.75,6769.93,42212,47780,45530,165.31,174.04,-8.73,0.59,0.73,0.45,0.57,0.32,227.5,229.5,225,226.5,229.4,225,221.22,208.07,7997,8050,10318,5.92,5.55,0.38,0.73,0.72,0.53,0.58,0.65,65,65.4,64.8,64.9,67.08,67.37,67.87,64.03,54980,49872,46218,0.44,0.96,-0.52,0.27,0.39,0.28,0.41,0.02
2006/5/15,7189,7214,7150,7153,7297.8,7328.9,7211.2,6779.32,33060,48256,44223,144,168.03,-24.03,0.39,0.62,0.36,0.5,0.01,222,224,219.5,220,227.1,225.35,221.57,208.38,10285,8501,10692,5.19,5.47,-0.28,0.61,0.68,0.39,0.5,0.36,63.6,63.9,63.1,63.2,65.84,66.88,67.63,64.07,59123,53695,47646,0.1,0.79,-0.69,0.19,0.32,0.21,0.35,0.01
2006/5/16,7156,7178,7022,7022,7223.8,7309.2,7213,6785.2,40184,45009,44202,117.18,157.86,-40.68,0.26,0.5,0.27,0.43,0,222,222,216,216.5,224.8,225.45,221.8,208.47,7955,8168,10455,4.31,5.24,-0.93,0.41,0.59,0.34,0.46,0.03,63.3,63.8,62.3,62.4,64.72,66.4,67.36,64.07,56328,56857,48242,-0.21,0.59,-0.8,0.13,0.26,0.19,0.33,0.01
2006/5/17,7036,7145,7035,7111,7182.4,7293.6,7219.4,6792.35,24239,36660,43064,97.98,145.88,-47.91,0.23,0.41,0.39,0.48,0.18,218,221,217.5,219,222.8,226,222.25,208.64,5314,7830,9831,3.68,4.93,-1.25,0.33,0.51,0.41,0.49,0.16,63,64,62.8,63.7,64.16,66.07,67.15,64.1,32078,48784,47442,-0.39,0.39,-0.78,0.15,0.22,0.34,0.4,0.18
